p_val	avg_logFC	pct.1	pct.2	p_val_adj
Aoc3	1.92693739461398e-15	0.956983717310297	0.316	0.091	2.58421573991681e-11
Gdf15	2.36732271865399e-15	1.17538890206749	0.296	0.078	3.17481649798687e-11
Il6st	3.56824319284514e-15	0.849803624193358	0.378	0.126	4.78537094592462e-11
Pdlim1	4.98139449570198e-15	1.01076009106695	0.582	0.311	6.68054815818593e-11
Hspa5	5.64960272024487e-15	0.602351106371894	0.929	0.807	7.5766822081204e-11
Rgs16	4.64652115933744e-14	0.978899627706844	0.5	0.211	6.23144952678744e-10
Nid1	7.48646866623135e-14	0.811341972866896	0.622	0.3	1.00401031282829e-09
Thbd	1.26334483802191e-13	1.2028956445824	0.255	0.067	1.69427176227118e-09
Prss23	1.42297550833676e-13	1.27395852049327	0.541	0.266	1.90835245423044e-09
Hspa1a	2.18050382551858e-13	1.23260111323783	0.633	0.372	2.92427368040297e-09
Serpinh1	2.97710779538714e-13	0.565604934433535	0.857	0.507	3.99259926439369e-09
Lhfp	3.21034878107211e-13	0.952014765012075	0.5	0.243	4.3053987502958e-09
Gdpd3	3.30199193356473e-13	0.551483949629937	0.541	0.236	4.42830138210366e-09
Lama4	3.90596725727357e-13	0.978912771642328	0.48	0.213	5.23829268872958e-09
Slc12a2	4.07749114097411e-13	0.846270694860132	0.449	0.187	5.46832336916038e-09
Fosb	7.60047054593531e-13	1.17344935221038	0.816	0.61	1.01929910491539e-08
Dlc1	1.57545111670324e-12	0.745072491253871	0.306	0.098	2.11283749261071e-08
Smox	1.81981365455335e-12	-1.30913897085628	0.163	0.517	2.44055209212149e-08
Serping1	2.29793313510982e-12	0.539862169455779	0.663	0.301	3.08175812749578e-08
Arl4c	2.62090615073475e-12	-1.07689014412052	0.092	0.454	3.51489723875037e-08
Ly6e	2.94676305106286e-12	-0.823439795537492	0.551	0.804	3.9519039277804e-08
Ednra	2.98384488033545e-12	0.841230859138883	0.255	0.074	4.00163436901788e-08
Dennd2a	4.21782309466349e-12	0.693399022989873	0.276	0.084	5.65652255225321e-08
Nr4a1	5.58164786718309e-12	1.36910993959035	0.561	0.321	7.48554795467924e-08
Slc38a2	6.16448957522166e-12	0.785837471550267	0.796	0.65	8.26719696932976e-08
Spint2	1.30920746715381e-11	-1.44214140360536	0.02	0.355	1.75577813419997e-07
Ptrf	1.52903553457506e-11	0.791568980834845	0.571	0.32	2.05058955541861e-07
Col6a3	2.4004214187037e-11	0.710690639729891	0.622	0.342	3.21920516462353e-07
Clic4	2.57798392176687e-11	0.853414637943945	0.663	0.456	3.45733423748155e-07
Krt18	2.76700394548103e-11	-2.2316062717072	0.122	0.445	3.71082899128461e-07
Ptgs2	3.97597225988504e-11	-1.39449245473402	0.071	0.418	5.33217639773183e-07
Hnrnph1	4.33496894518503e-11	0.741076950337467	0.745	0.574	5.81362685238764e-07
Tfpi	4.51348716413443e-11	0.948973718528209	0.306	0.11	6.05303763582068e-07
Fermt2	7.12539247307596e-11	0.809662064768627	0.561	0.339	9.55586384564217e-07
Cfh	1.01904363546426e-10	0.935002705844746	0.469	0.232	1.36663941952112e-06
Ddx3x	1.25103981529234e-10	0.732105950521352	0.765	0.604	1.67776949628855e-06
Cstb	1.3117022212398e-10	-0.850557617519158	0.48	0.74	1.75912384890469e-06
Mef2a	1.45356466323693e-10	0.724854496022455	0.48	0.248	1.94937556986704e-06
Krt8	1.83186945899857e-10	-2.12269363977641	0.082	0.392	2.45672013146299e-06
Ndufa4	1.91861509549062e-10	-0.808624713537816	0.092	0.428	2.57305470456247e-06
Tcf4	2.29061970128586e-10	0.822252902908877	0.551	0.325	3.07195008139447e-06
Plat	2.45558783277423e-10	0.750313380382182	0.592	0.347	3.29318884253352e-06
Zcchc14	2.65874795757089e-10	0.659346109626669	0.398	0.177	3.56564688589832e-06
Arhgef12	2.91841279660363e-10	0.734386169017407	0.49	0.272	3.91388340152513e-06
Plet1	3.74094278248845e-10	-1.97441438150046	0.102	0.409	5.01697836559526e-06
Mgp	3.94727367109739e-10	1.79713265833559	0.439	0.232	5.29368872030871e-06
Laptm4a	5.09389549987247e-10	0.518984878660608	0.816	0.685	6.83142325487897e-06
Emb	5.32252001004824e-10	-1.07640241478535	0.102	0.428	7.1380315854757e-06
Bcr	5.84418702880594e-10	0.688758781890615	0.439	0.218	7.83763922433165e-06
Sfn	6.66539831449474e-10	-1.82993749152426	0.071	0.377	8.9389656795689e-06
Mprip	8.89442150137889e-10	0.774974520863433	0.643	0.456	1.19283086754992e-05
Acta2	1.18246873724568e-09	0.994793176865094	0.429	0.199	1.58580882352018e-05
X1810011O10Rik	1.21483848461131e-09	0.691786794612532	0.643	0.415	1.62921989171223e-05
Olfml2b	1.43973610220813e-09	0.909876096756468	0.418	0.2	1.93083008667132e-05
Arhgef7	1.6538752474229e-09	0.581462407582289	0.388	0.178	2.21801209431885e-05
Tuba1a	1.78847069798853e-09	0.703529108249301	0.714	0.48	2.39851805307242e-05
Kctd17	2.00190296042578e-09	0.554878326937732	0.347	0.151	2.68475206022702e-05
Cald1	2.14336494314485e-09	0.888894092783264	0.622	0.431	2.87446672525156e-05
Prkacb	2.37200100303661e-09	0.808008798795642	0.418	0.214	3.1810905451724e-05
Cd24a	2.63601873643489e-09	-1.23039610019771	0.071	0.368	3.53516472743284e-05
Tcp11l2	2.8132339179147e-09	0.651772011365157	0.561	0.339	3.77282800731541e-05
Col5a3	3.22286110724809e-09	0.40109965849424	0.592	0.303	4.32217903093042e-05
Aspn	3.84242500715729e-09	0.706706208205631	0.327	0.133	5.15307617709864e-05
Dnajb4	3.94997985085266e-09	0.808945533358168	0.408	0.203	5.2973179779785e-05
Ppic	4.36459882051106e-09	0.509786550757905	0.643	0.344	5.85336347818739e-05
Cd248	4.49033064111823e-09	0.889126643710336	0.429	0.212	6.02198242280366e-05
Ezr	4.74788950230376e-09	-1.14298193583694	0.224	0.501	6.36739461153957e-05
Jun	4.7647444149328e-09	0.885884505673935	0.786	0.58	6.38999873486638e-05
Cryab	5.62626677780929e-09	1.15619621205207	0.418	0.214	7.54538637572003e-05
Arhgdib	5.67316385008733e-09	0.774208773985807	0.5	0.272	7.60828003935212e-05
Krt7	6.5554752818608e-09	-1.64301412902856	0.041	0.312	8.79154790050351e-05
Twist1	9.1674066524565e-09	1.04858518503334	0.347	0.165	0.000122944090616094
Wwtr1	9.20343727927576e-09	0.772429643530912	0.571	0.384	0.000123427297352367
Col6a2	9.52391523599929e-09	0.382239750416322	0.602	0.289	0.000127725227229987
Gnas	1.01805402977299e-08	0.479794941385348	0.918	0.806	0.000136531225932856
F2r	1.0782348755301e-08	0.610494762623863	0.398	0.187	0.000144602079157342
Acp5	1.08390953820758e-08	-1.44244989922682	0.031	0.305	0.000145363108169019
Cotl1	1.11232053941041e-08	-0.869673811048818	0.306	0.595	0.00014917330754033
Epcam	1.16378411270048e-08	-1.38622202139514	0.112	0.384	0.000156075087354261
Tpm4	2.35684896547924e-08	0.542044986002818	0.663	0.506	0.00031607701476042
Hsp90ab1	2.5148429222425e-08	0.346325356446006	0.959	0.89	0.000337265584301942
Srxn1	3.57839280684586e-08	-0.870533017761547	0.133	0.418	0.000479898259326099
Ebf1	3.71058888792451e-08	0.585913931776009	0.265	0.104	0.000497627075759556
Sox9	4.51901214761079e-08	-0.976382575528384	0.061	0.329	0.000606044719116083
Hexim1	5.46281615846988e-08	0.815540988385798	0.429	0.239	0.000732618275012396
Kcnn4	6.42285100039036e-08	-0.837328303232418	0.041	0.299	0.000861368547662352
Cdh1	6.56503263894425e-08	-1.0954479237587	0.051	0.304	0.000880436527208814
Fxyd3	6.99807230507691e-08	-1.36512126962316	0.071	0.323	0.000938511476833864
Il4ra	7.90357957184801e-08	-0.664022120755965	0.122	0.401	0.00105994905638054
Chchd2	8.33202915102033e-08	0.516794223430969	0.847	0.719	0.00111740842944334
Mgst1	8.36916122847907e-08	-0.781412728016334	0.092	0.364	0.00112238821235133
Lcp1	1.2021491224341e-07	-1.29305869720631	0.061	0.309	0.00161220218809638
Cxcl16	1.46990062519996e-07	-0.697377190667403	0.173	0.455	0.00197128372845566
Jak1	1.7251317676218e-07	0.594481417586908	0.653	0.502	0.00231357421355759
Rarres2	1.75594453866673e-07	0.351218949428432	0.408	0.203	0.00235489722080595
Zyx	2.31751071363955e-07	-0.57497148661354	0.194	0.466	0.003108013618062
Postn	2.55369856656612e-07	0.482137080720307	0.622	0.362	0.00342476514762182
Trf	2.96534492195975e-07	-1.53434618984204	0.245	0.468	0.00397682407484023
Dpysl2	3.00655120450158e-07	0.509592930351052	0.408	0.221	0.00403208582035707
Fth1	3.03121783391623e-07	-0.967588219695343	0.939	0.966	0.00406516623706505
Pdpn	3.32193323903871e-07	-0.967861699218125	0.112	0.359	0.00445504466687482
Ccnyl1	3.48738119221311e-07	0.497311102392944	0.286	0.126	0.004676926916877
Myc	3.72103753734557e-07	0.607075777217322	0.51	0.322	0.00499028344133415
Spp1	3.76692323468333e-07	-1.67836963305838	0.561	0.683	0.00505182075003382
Prrx1	3.92963622455309e-07	0.68484528085836	0.357	0.181	0.00527003514074815
Anxa3	3.96407720725661e-07	-0.711137502601373	0.163	0.413	0.00531622394265184
Eif4g2	4.09237126993739e-07	0.468631774949929	0.796	0.715	0.00548827911011304
Gpx3	4.1114588164343e-07	0.328970920582073	0.561	0.305	0.00551387741872003
Nr4a3	4.25905474624268e-07	0.746742242775121	0.418	0.232	0.00571181832018606
Bach1	4.35507065649224e-07	0.738963465567358	0.49	0.311	0.00584058525742174
Cd14	5.14346598482802e-07	-2.26461045277304	0.153	0.383	0.00689790223225286
Rdh10	5.61802809021197e-07	0.732784900507633	0.327	0.157	0.00753433747178328
Plaur	5.69494984493623e-07	-0.716421541264387	0.337	0.586	0.00763749723704398
Tmbim6	5.91301037744066e-07	-0.511186675174217	0.51	0.717	0.00792993821718567
Il1rn	6.09916432542813e-07	-2.00270279155594	0.061	0.289	0.00817958927683166
Cd53	6.92803305287367e-07	-1.17082908921178	0.082	0.311	0.00929118512720888
Ets1	7.09786625921278e-07	0.643932736132568	0.469	0.283	0.00951894844023025
Tes	7.29483979115499e-07	-0.538698881730436	0.214	0.481	0.00978310964391795
Irx2	7.49841097193125e-07	-0.689106016296724	0.051	0.281	0.010056118954457
Laptm5	7.94248966527061e-07	-1.49824382461146	0.051	0.27	0.0106516728900944
Ubc	8.13653913944783e-07	0.403995481865288	0.908	0.861	0.0109119126399135
Col6a1	8.82327296577884e-07	0.327154131231298	0.582	0.305	0.011832891374406
Perp	8.8273509515102e-07	-1.22232500034757	0.061	0.294	0.0118383603610703
Lsp1	9.11793866632763e-07	-0.654910817806053	0.051	0.283	0.012228067545412
Lamb2	9.14668898468862e-07	0.701273504943494	0.429	0.26	0.0122666245973659
Fyn	9.3172561771126e-07	0.527960531763819	0.398	0.217	0.0124953722591257
X1500015O10Rik	1.00141644415078e-06	-1.03851944571502	0.071	0.302	0.0134299959325061
Adamts2	1.00333954747966e-06	0.395266980602091	0.49	0.26	0.0134557866712498
Pnp	1.04696589870177e-06	0.621201849488156	0.52	0.354	0.0140408596674895
Ddx5	1.09201622158813e-06	0.292822569768659	0.888	0.858	0.0146450295477184
Jup	1.26584940403763e-06	-0.776393773849988	0.122	0.355	0.0169763063575487
Id2	1.27014318300057e-06	-1.10516848329461	0.204	0.456	0.0170338902272207
Itpr3	1.27983000548958e-06	-0.710833484172824	0.041	0.258	0.0171638002036208
Serpine1	1.28816614898824e-06	0.421863642728065	0.582	0.36	0.0172755962240813
Egr1	1.30440991140992e-06	1.23246868843109	0.551	0.393	0.0174934413219185
Ddr2	1.3190873242398e-06	0.532244157021185	0.265	0.117	0.01769028010538
Npc2	1.43744773410065e-06	-0.62142230250967	0.52	0.716	0.0192776115620238
Tsc22d2	1.50954616462564e-06	0.50650397173968	0.469	0.29	0.0202445236137945
Itgb1	1.59878682088409e-06	0.390524409458019	0.816	0.692	0.0214413300548765
Pmepa1	1.62449461659497e-06	-0.506393006297457	0.714	0.797	0.0217860973031552
Fbln2	1.77061669762887e-06	-0.94349302768284	0.265	0.492	0.0237457405319008
Tagln	1.91015098902465e-06	0.392137968758849	0.398	0.2	0.0256170349138095
Col1a2	1.91586358931463e-06	-0.384168439651385	0.724	0.365	0.0256936465962986
Gcnt2	1.9489351772796e-06	0.716553661014437	0.327	0.167	0.0261371696624967
Dnajb9	1.98984337219204e-06	0.697221129449468	0.51	0.348	0.0266857894644674
Thbs1	2.02268246586776e-06	0.429735652151157	0.673	0.455	0.0271261945497525
Vegfa	2.08923315692163e-06	-0.461042587537081	0.286	0.546	0.028018705867476
Nudt4	2.10104553154041e-06	0.658555647020248	0.622	0.466	0.0281771216234884
Kitl	2.12359415172725e-06	0.568745063694207	0.316	0.156	0.0284795211688142
Sdc4	2.15777372436649e-06	-0.682212306941411	0.347	0.58	0.028937903417479
Srgn	2.23267227732692e-06	-1.99903907707775	0.163	0.375	0.0299423679112313
Gnb2	2.2609226616656e-06	-0.478216258490017	0.418	0.667	0.0303212338155973
Sh3pxd2b	2.27867134863666e-06	-0.518087277683114	0.122	0.362	0.0305592614565662
Ak1	2.29482449171828e-06	-0.506982763659061	0.163	0.427	0.0307758912584338
Tppp3	2.43537450431288e-06	0.656436391194769	0.306	0.148	0.03266080747734
Pkm	2.6364298895735e-06	-0.499500554401342	0.653	0.805	0.0353571612490702
Pak1	2.67786338564224e-06	-0.513840401760819	0.051	0.261	0.0359128258648481
Clu	2.73947439618884e-06	-0.967010376966744	0.102	0.332	0.0367390911272885
Rhoc	2.80923408320953e-06	0.56482068477099	0.633	0.486	0.0376746382899231
Ppp1r2	2.92185617704393e-06	0.524046056338391	0.367	0.204	0.0391850131903361
Prkcd	3.55608198810121e-06	-0.61785817715297	0.255	0.504	0.0476906155424253
Sulf2	3.57100064579228e-06	-0.530664639147201	0.061	0.279	0.0478906896607203
Ppp1r15a	3.79720775048399e-06	0.645980026511323	0.714	0.578	0.0509243531417407
Bsg	3.93535829486861e-06	-0.59114054945544	0.5	0.685	0.0527770900924829
Ncl	4.44667510503701e-06	0.500211481441206	0.663	0.54	0.0596343598336513
Dnajb1	4.48403426566604e-06	0.725064581974179	0.52	0.352	0.0601353835368472
Grina	4.85674123702347e-06	-0.593058464318279	0.143	0.39	0.0651337567297217
Tpp1	5.08158812172043e-06	-0.566966418471413	0.184	0.427	0.0681491783003928
Slpi	5.13430384113084e-06	-1.25173888685946	0.082	0.298	0.0688561488134057
Myl9	5.15066803797621e-06	0.926370155422373	0.306	0.151	0.069075609057299
H2.Ab1	5.16067219259701e-06	-2.23429185521771	0.082	0.286	0.0692097747749185
Brd2	5.20569997455005e-06	0.530186997732005	0.776	0.678	0.0698136423586908
Qsox1	5.75454269203223e-06	-0.56886773376925	0.194	0.436	0.0771741720428443
Ltbp3	5.83832746258598e-06	-0.46363379003303	0.133	0.37	0.0782978096007405
Prdx6	6.11623145117884e-06	-0.436786925571004	0.276	0.526	0.0820247799917595
Klf2	6.8544070349954e-06	0.924710882913799	0.378	0.218	0.0919244527463233
Rbbp6	7.84425737320676e-06	0.660848846105391	0.561	0.412	0.105199335632076
S100a1	8.08543395384098e-06	-0.584685859262895	0.112	0.329	0.108433754754961
Lsr	8.16299850926551e-06	-0.681930452436578	0.061	0.255	0.10947397300776
Il1r1	8.80289331160009e-06	0.560557313747789	0.337	0.177	0.118055602201869
Gm1821	8.82297130853155e-06	0.521928182922397	0.724	0.652	0.118324868218717
Hspa1b	9.49251447106342e-06	0.678966930066835	0.622	0.476	0.127304111571431
Hspa8	9.75010556922437e-06	0.510104557576167	0.602	0.48	0.130758665788868
Son	9.87158968571405e-06	0.54038536743123	0.643	0.518	0.132387889275111
Cxcl14	1.00531974825081e-05	-1.03225739316612	0.082	0.291	0.134823431437916
Zbtb10	1.00607538854416e-05	0.478480975174644	0.255	0.12	0.134924770357657
Bag3	1.0252616182168e-05	0.663579455977259	0.592	0.47	0.137497835619055
Ctsh	1.04243400557266e-05	-0.670289052142075	0.153	0.368	0.139800824487349
Gaa	1.04613493941147e-05	-0.49687754781061	0.102	0.317	0.140297156724473
Cldn4	1.04821072501652e-05	-1.22703364528572	0.071	0.267	0.140575540331965
Cspg4	1.0669197297718e-05	0.520392486317272	0.265	0.124	0.143084604959696
Hnrnpdl	1.09170962225113e-05	0.549553411621814	0.602	0.47	0.1464091774401
Tnfrsf1b	1.1664026077377e-05	-0.790517795235202	0.082	0.285	0.156426253723703
Tnk2	1.19292286511846e-05	-0.708602579872956	0.071	0.266	0.159982885441037
Hsph1	1.22201091476746e-05	0.793996915967259	0.469	0.32	0.163883883779464
Nfkbiz	1.23510867349025e-05	0.385342461608791	0.653	0.512	0.165640424201778
Hist1h2bc	1.25860606651266e-05	-0.596894522494019	0.071	0.271	0.168791659580012
Prkar1a	1.26728430553648e-05	0.428676017198775	0.735	0.648	0.169955498215498
Fam46a	1.27236791551354e-05	0.531018788771827	0.306	0.157	0.170637261149521
Cdr2	1.29996938157115e-05	0.651695734881849	0.316	0.171	0.174338893762506
Loxl2	1.33621510163261e-05	0.40784162994968	0.429	0.231	0.179199807279949
Fkbp9	1.36298441743705e-05	0.512324286099942	0.469	0.295	0.182789840222482
Cxcl1	1.39980945505791e-05	0.585280704504199	0.796	0.654	0.187728446017817
Tspo	1.40949415537492e-05	-0.367280999501874	0.286	0.53	0.189027261177331
H3f3b	1.49864597305606e-05	0.307288968054383	0.939	0.834	0.200983411446548
Ehd1	1.52229456470444e-05	-0.521837572907048	0.388	0.586	0.204154924072513
X1110008P14Rik	1.5277319157602e-05	-0.655919075173723	0.112	0.322	0.2048841272226
Cyth3	1.58649075302482e-05	0.632634089291222	0.367	0.219	0.212764274888158
Tbx3	1.67757929174967e-05	0.466943746800929	0.255	0.121	0.224980158816548
Rbpms	1.73271148877465e-05	0.603577887380041	0.378	0.233	0.232373937759568
Lamb1	1.90461188363624e-05	0.643101988576934	0.5	0.358	0.255427499714455
Man2b1	1.93365801578025e-05	-0.803610045700474	0.092	0.289	0.259322876496289
Taf10	2.07575227257305e-05	-0.356778146780338	0.184	0.422	0.278379137274772
Igsf8	2.08239237773493e-05	-0.340875290890582	0.184	0.42	0.279269641778032
Mrpl54	2.0987375742092e-05	-0.554272759986419	0.082	0.276	0.281461696077195
S100a16	2.10648326171982e-05	-0.590677257129512	0.204	0.422	0.282500470229246
Impdh2	2.11988777450748e-05	0.719545577791934	0.347	0.206	0.284298149439198
Anxa5	2.20893196914594e-05	0.297315990872297	0.816	0.75	0.296239866382162
Moxd1	2.25185206588896e-05	-0.682675900393964	0.071	0.259	0.301995880556369
Ubl5	2.31972158567301e-05	-0.597626440094257	0.194	0.414	0.311097861854607
Cds2	2.36592603831141e-05	0.360692782929992	0.286	0.145	0.317294340997944
St3gal1	2.45948922808456e-05	-0.454414670700368	0.112	0.328	0.329842100378421
Rps21	2.47713835530741e-05	-0.346895332298006	0.796	0.887	0.332209024830276
Srsf2	2.48109299874272e-05	0.606174325923686	0.694	0.603	0.332739382061386
Efhd2	2.48883690683202e-05	-0.708506318195049	0.357	0.538	0.333777917575242
C1qtnf1	2.48928456172786e-05	0.440082829645279	0.296	0.155	0.333837952573323
Rnf149	2.67101556386677e-05	-0.744100115658959	0.337	0.542	0.358209897270172
Atp6v1a	2.73264948934114e-05	-0.559797247708412	0.245	0.468	0.36647562301554
Sod1	2.73874210562029e-05	0.50785889506602	0.673	0.536	0.367292703784737
Col1a1	2.81285187352715e-05	-0.314996908425506	0.633	0.312	0.377231564758726
Slc9a3r1	2.88041150481662e-05	-0.48017878947855	0.082	0.285	0.386291986910957
Krt14	3.02594657699652e-05	-2.61857212331815	0.092	0.268	0.405809695441003
Atp5e	3.06181357485178e-05	-0.365300605144305	0.408	0.641	0.410619818523372
Tuba4a	3.06624301067722e-05	-0.667798271601945	0.194	0.403	0.411213850161921
Spry2	3.27150500055485e-05	0.712619445016191	0.449	0.307	0.438741535624411
Ptgfrn	3.31153491061704e-05	-0.453723664315187	0.102	0.297	0.444109946862851
Lilrb4a	3.40029380730505e-05	-1.37348441200098	0.082	0.261	0.456013402497681
Sptlc2	3.43737332961337e-05	-0.358995452700309	0.102	0.316	0.460986137234449
Eif1	3.48747815674759e-05	0.27517943552096	0.898	0.839	0.467705695601419
Slc9a3r2	3.59143587620532e-05	0.621920021096831	0.276	0.145	0.481647465357895
Vamp8	3.64388913001976e-05	-0.556946949030384	0.276	0.486	0.488681971226949
Soga1	3.6470045785053e-05	0.72663036167456	0.296	0.162	0.489099784023345
Peli1	3.78580605200928e-05	0.454643708323759	0.418	0.263	0.507714449634964
Pde2a	4.01993188036866e-05	0.369982515207318	0.306	0.153	0.539113064476242
Hexa	4.05890734193444e-05	-0.664333455213926	0.173	0.364	0.544340063626828
Cnbp	4.09559950504937e-05	0.416962793112126	0.745	0.659	0.549260849622171
Myo1b	4.15111885116632e-05	0.438098066948848	0.316	0.182	0.556706549129915
Ppap2c	4.30290066145398e-05	-0.535500288054344	0.082	0.268	0.577062007707593
Anxa4	4.67871690926558e-05	-0.342196910632699	0.133	0.343	0.627462724701606
Rps27l	4.72866905135699e-05	-0.43168393393982	0.388	0.585	0.634161806477487
Cpxm1	4.95290729694738e-05	-0.899713843141367	0.071	0.256	0.664234397593614
Pld3	5.03673419212186e-05	-0.560972370851038	0.204	0.404	0.675476422505463
Ccdc71l	5.2175286296446e-05	0.414854852970283	0.316	0.176	0.699722764521638
X2310022B05Rik	5.29886460381031e-05	0.455912881877357	0.316	0.179	0.710630732017001
Erdr1	5.59175558094612e-05	-0.532374751108083	0.367	0.6	0.749910340960684
Tubb2b	5.82818130137397e-05	-0.469305514772511	0.092	0.278	0.781617394327263
Rhbdf2	5.92707289900082e-05	-0.52791314184579	0.112	0.297	0.794879746485
Gm2a	5.99289724126698e-05	-1.01356641019767	0.143	0.329	0.803707449026315
Tnfaip6	6.31868629566132e-05	0.30724836597321	0.347	0.184	0.847399019111139
Cpeb4	6.91607602297913e-05	0.489470826269677	0.429	0.293	0.927514955441732
Cox6b1	6.96688121404326e-05	-0.436782656472661	0.378	0.574	0.934328439615342
Sptan1	6.99188857552299e-05	0.488248064630914	0.673	0.532	0.937682176863388
Zfp703	7.03718949621389e-05	0.447824152952567	0.571	0.424	0.943757483337244
Hspb8	7.24629899568238e-05	0.496297297821166	0.49	0.334	0.971801158310964
Sash1	7.28877006239911e-05	0.556865560579524	0.337	0.202	0.977496953068345
