p_val	avg_logFC	pct.1	pct.2	p_val_adj
Ezr	1.40076678802954e-31	0.654234054483109	0.751	0.466	1.87856833942641e-27
Serpinb2	1.58210597446119e-31	0.481572057362396	0.304	0.082	2.12176232234991e-27
Phlda3	1.12783867141693e-30	0.446913456986675	0.304	0.088	1.51254444223725e-26
Sox11	1.23366541422257e-29	0.544341141909869	0.273	0.074	1.65446868701388e-25
Tspo	1.50179534717451e-29	0.703593954585171	0.74	0.501	2.01405774009573e-25
Slc4a11	3.19370065325354e-29	0.537617260183933	0.384	0.136	4.28307194607832e-25
Ly6e	3.3242244661261e-29	0.538324655683936	0.896	0.786	4.45811743152171e-25
Bnc1	4.41736798892096e-29	0.296055102232019	0.26	0.065	5.92413220994189e-25
Cd9	6.54845402288236e-29	0.660540357243196	0.83	0.669	8.78213169008753e-25
Serinc2	6.6555199143233e-29	0.579210793715625	0.474	0.196	8.92571775709898e-25
Ywhag	7.28507293895202e-29	0.670531997884768	0.702	0.514	9.77001131842856e-25
Pfdn1	8.25312128216856e-29	0.649923975514709	0.543	0.269	1.10682609515163e-24
Klk6	1.06378719402699e-28	0.837737515250962	0.27	0.074	1.4266450059096e-24
F11r	1.079519983443e-28	0.487783696994707	0.554	0.239	1.44774424979541e-24
Rasa4	4.3904920062336e-28	0.366125556433573	0.329	0.101	5.88808882955988e-24
Myof	4.90869219533158e-28	0.678167634222103	0.588	0.328	6.58304710315918e-24
Cdc34	9.01384996134543e-28	0.659085167039622	0.626	0.352	1.20884741831604e-23
Ngf	9.02903325263877e-28	0.62634522443117	0.422	0.163	1.21088364951139e-23
Lsr	9.18663870217676e-28	0.641201462138869	0.512	0.223	1.23202011634893e-23
Pkm	1.10926330481784e-27	0.558902214503437	0.907	0.789	1.4876330180912e-23
Adarb1	1.47389474792118e-27	0.393007835097564	0.294	0.087	1.97664024643709e-23
Mmp19	4.52032007434092e-27	-1.55147226960094	0.073	0.389	6.06220125169861e-23
Gja1	2.52919816664779e-26	0.613477160968606	0.633	0.353	3.39190766129135e-22
Krt7	3.34574062266374e-26	0.945384045581034	0.557	0.279	4.48697274905434e-22
Capg	3.38169465776531e-26	0.686710959602265	0.709	0.452	4.53519070552906e-22
Actn1	5.22293242470529e-26	0.705339535291511	0.709	0.49	7.00447467477226e-22
Ercc1	8.15468115937026e-26	0.755385131841118	0.422	0.178	1.09362429028315e-21
Cd53	1.29720972484747e-25	-1.54764784770766	0.035	0.331	1.73968796199295e-21
Tmsb10	1.50298527445023e-25	0.634979013139172	0.803	0.559	2.0156535515652e-21
Tnfrsf12a	2.20174342259698e-25	0.54079020722156	0.82	0.64	2.9527581040448e-21
Col6a3	2.68776512892884e-25	-2.01674206458581	0.08	0.378	3.60456181440647e-21
Ak1	8.23899438073704e-25	0.56708333067747	0.668	0.394	1.10493153640064e-20
Gprc5a	8.54296660330246e-25	0.419190967841554	0.349	0.125	1.14569725116889e-20
Cnih4	1.01054130237681e-24	0.533691451191489	0.526	0.268	1.35523694061754e-20
Lmna	2.0009291231491e-24	0.530250955127765	0.896	0.804	2.68344604705526e-20
Spint2	2.04926605092928e-24	0.471971818148212	0.664	0.312	2.74827070090125e-20
Card10	2.50341947220041e-24	0.331658339183981	0.329	0.113	3.35733585416797e-20
Sdc1	3.23111952124903e-24	0.640323850498167	0.727	0.485	4.33325438994708e-20
Tnfaip3	3.97132565928642e-24	-1.32252614752144	0.215	0.495	5.32594484166901e-20
Cd44	4.52004415245947e-24	0.681477174670703	0.83	0.737	6.06183121286339e-20
Msn	5.62974272046414e-24	0.619114699330498	0.779	0.621	7.55004796241446e-20
Osbpl3	7.07688829213819e-24	0.274004560649391	0.27	0.083	9.49081488858653e-20
Kcnn4	7.16005075439691e-24	0.556005532901363	0.547	0.266	9.6023440667217e-20
C77080	8.19989207681787e-24	0.547863357808568	0.439	0.197	1.09968752642204e-19
Srgn	1.51128459449784e-23	-2.34044509749507	0.111	0.394	2.02678376968106e-19
Polk	1.6057201858036e-23	0.278768857132887	0.26	0.079	2.15343134118121e-19
Bax	1.70685714001264e-23	0.565190189749793	0.471	0.216	2.28906611047095e-19
Plin2	1.80318064736088e-23	0.551904667593471	0.689	0.429	2.41824556617568e-19
Lad1	1.90587691509025e-23	0.470816155909676	0.471	0.202	2.55597153082754e-19
Lama5	2.33474644093903e-23	0.307294581190056	0.498	0.217	3.13112845194334e-19
Trappc4	6.05293868418912e-23	0.593057640986966	0.533	0.283	8.11759606936602e-19
Fah	6.57674773295708e-23	0.464926972177505	0.353	0.136	8.82007638466874e-19
Pkp1	7.92552509454326e-23	0.324453636577276	0.391	0.153	1.0628921704292e-18
Mif	1.3316105530145e-22	0.773066473417258	0.727	0.493	1.78582291264775e-18
Plp2	1.33943965231968e-22	0.410973115721827	0.332	0.125	1.79632251772593e-18
Pcolce2	1.44843080564308e-22	0.460795321033522	0.284	0.094	1.94249055344794e-18
Gt.ROSA.26Sor	1.46708220577866e-22	0.582565511097985	0.408	0.171	1.96750394616976e-18
Id2	1.46936816820399e-22	-1.58339540178449	0.204	0.473	1.97056965037837e-18
F2rl1	1.58949541631626e-22	0.537788922504761	0.266	0.088	2.13167230282174e-18
Mgat4b	1.69022465114471e-22	0.475170748970693	0.422	0.184	2.26676027965017e-18
Gng11	1.89192292512084e-22	0.827285660413906	0.415	0.191	2.53725783487956e-18
Tagln2	1.96153116452307e-22	0.500569871437422	0.889	0.778	2.63060944474189e-18
Lgmn	2.2294388170786e-22	-1.33550153918116	0.149	0.422	2.98990039758411e-18
Flna	3.27060335488307e-22	0.608963334646827	0.803	0.657	4.38620615923369e-18
Ctsb	4.29502509854807e-22	-0.916512155655287	0.758	0.83	5.76005815966282e-18
Fbxw9	4.43473477712341e-22	0.386593955701238	0.422	0.183	5.9474228096002e-18
Krt17	4.9079266447628e-22	0.262881871241534	0.401	0.152	6.5820204232914e-18
Thy1	5.86058501878118e-22	-1.41969371739808	0.062	0.335	7.85963056868744e-18
S100a11	6.54749172380351e-22	0.750556860077976	0.775	0.567	8.78084115079289e-18
Cib1	7.43393797792186e-22	0.532230363277607	0.405	0.176	9.969654222191e-18
Nfkbia	8.78797635715214e-22	-0.827072660524314	0.651	0.835	1.17855550925767e-17
Prdx1	1.13749902030962e-21	0.515748743752855	0.824	0.688	1.52549993613724e-17
Tnfrsf10b	1.63465614421441e-21	0.380088318439193	0.298	0.108	2.19223735500594e-17
Cttn	1.65865558834144e-21	0.673059175630517	0.588	0.341	2.22442300952471e-17
Ptprk	2.75771461497052e-21	0.362629091377382	0.377	0.158	3.69837107013696e-17
Cd81	2.81444226272127e-21	0.559119007714515	0.792	0.682	3.77444851853549e-17
Emilin2	5.46256970794503e-21	-1.12089826988381	0.035	0.29	7.32585223532509e-17
Glrx3	7.02931725355429e-21	0.520861968476031	0.471	0.233	9.42701736874165e-17
Cd302	7.24186848910583e-21	-0.746717101545052	0.017	0.268	9.71206983073983e-17
Fads3	1.11870880787345e-20	0.490018288935049	0.502	0.263	1.50030038223908e-16
Emp3	1.67222168923477e-20	0.749372720063145	0.619	0.383	2.24261650743275e-16
Rcn3	1.71363809469832e-20	-1.10226232771475	0.038	0.291	2.29816004879992e-16
Fhl2	1.85658627241128e-20	0.442401928693706	0.474	0.236	2.48986784993077e-16
Fbln2	1.90056955788326e-20	0.471266111102133	0.765	0.457	2.54885383407724e-16
Clcf1	1.94235286771055e-20	0.404194294221618	0.388	0.163	2.60488943088662e-16
Rgs12	2.14638442916204e-20	0.421361770137263	0.339	0.136	2.87851615794922e-16
Tceb2	2.18970480652698e-20	0.710882311931629	0.713	0.496	2.93661311603333e-16
Gjb4	2.3333111244016e-20	0.321176262087347	0.291	0.101	3.12920354893499e-16
Dyrk3	2.53645973641531e-20	0.372383363940526	0.26	0.088	3.40164615250658e-16
Bgn	2.6154064110744e-20	-2.07151643005896	0.1	0.35	3.50752153789188e-16
Ptrh1	2.95497248942387e-20	0.402037092959976	0.284	0.104	3.96291360556635e-16
Ptpn13	4.27704832689381e-20	0.369787402119329	0.284	0.102	5.73594951119729e-16
Fstl1	4.88029114310293e-20	-1.64503155211778	0.093	0.348	6.54495845201534e-16
Cox6a1	5.43703361975059e-20	0.491237883553144	0.869	0.692	7.29160578744752e-16
Aldh2	5.96789097562578e-20	0.551171117693571	0.478	0.247	8.00353858741174e-16
Cpxm1	6.3226589741068e-20	-1.83671138690697	0.031	0.272	8.47931795017463e-16
Itgb1	1.00275565946168e-19	0.537785013533034	0.81	0.684	1.34479561490406e-15
Carhsp1	1.11298267601897e-19	0.571407092889576	0.509	0.283	1.49262106680904e-15
Endod1	1.26292868974503e-19	0.268809096066786	0.346	0.143	1.69371366581706e-15
Rtn4	1.3079942906618e-19	0.54594172810117	0.789	0.679	1.75415114320655e-15
Laptm5	1.77666071123938e-19	-1.70752875603262	0.045	0.285	2.38267967984313e-15
Ppap2c	1.77730619219397e-19	0.399005435091774	0.491	0.239	2.38354533435133e-15
Fblim1	2.00173959679189e-19	0.421982840533845	0.491	0.252	2.6845329732576e-15
Ccdc80	2.16819254817376e-19	-1.23876016841927	0.035	0.275	2.90776302635583e-15
Tpm1	2.26248269568593e-19	0.595953843735101	0.737	0.539	3.0342155431844e-15
Itprip	2.34586791477737e-19	0.456714941031125	0.391	0.176	3.14604346050793e-15
Vim	3.86413308740433e-19	0.496525811292042	0.882	0.705	5.18218888351795e-15
Hmga2.ps1	4.19152369540956e-19	0.259495149097312	0.256	0.086	5.62125242791376e-15
Tgfbi	4.89679524390612e-19	-1.23131667717707	0.052	0.295	6.5670921016025e-15
Serping1	5.52338393587969e-19	-1.83197253285561	0.097	0.334	7.40741019640825e-15
Cd24a	5.6167113463362e-19	0.254220189357237	0.626	0.332	7.53257158657147e-15
Cfh	7.33428922309625e-19	-0.923735963048509	0.028	0.261	9.83601527709438e-15
Col3a1	8.8419493611788e-19	-2.22148981253604	0.111	0.349	1.18579382882769e-14
B4galt5	1.01187971564993e-18	-0.777194604444388	0.163	0.399	1.35703188665812e-14
Ift43	1.0882927471664e-18	0.394231910613323	0.304	0.121	1.45950940322486e-14
Dhrs3	1.14142018828276e-18	-0.751245160892609	0.024	0.255	1.53075861450601e-14
Hif1a	1.17042624383032e-18	-0.941888450589171	0.28	0.493	1.56965863560084e-14
Cadm1	1.22641518206772e-18	0.250089791164483	0.266	0.094	1.64474540067102e-14
Col6a2	1.40796142235796e-18	-1.77507869232327	0.087	0.32	1.88821706352426e-14
X1110008P14Rik	1.45757227732736e-18	0.582594794056184	0.54	0.292	1.95475018112372e-14
Prkg2	1.57999949588623e-18	0.336639125219108	0.26	0.091	2.11893732393302e-14
Pafah1b3	1.8067977895049e-18	0.457376430581826	0.318	0.13	2.42309651550501e-14
Adamts2	1.9377151658976e-18	-1.39061358261909	0.059	0.289	2.59866980898527e-14
Col1a1	2.26802592653152e-18	-2.17121678760242	0.107	0.343	3.04164957007142e-14
Postn	3.5634221449006e-18	-1.67111213561369	0.156	0.391	4.77890543852619e-14
Lamb1	4.02725119050671e-18	0.4937366998851	0.585	0.34	5.40094657158854e-14
Dbn1	4.25671136138202e-18	0.420791073641612	0.381	0.18	5.70867560674942e-14
Pde4b	4.3447665415158e-18	-0.980815848250605	0.201	0.445	5.82676640882684e-14
Sfr1	4.58547186736973e-18	0.562999982159199	0.675	0.479	6.14957632132955e-14
Dgka	4.90067854521782e-18	0.297445945255781	0.46	0.237	6.57229999699163e-14
Rps26	5.18407002837125e-18	0.527162286412751	0.962	0.876	6.95235631504868e-14
Ctsk	5.75274710693817e-18	-1.24711140960282	0.066	0.298	7.71500914511478e-14
Gipc1	7.41995753837424e-18	0.377201411877931	0.363	0.162	9.9509050547137e-14
C1qtnf6	9.06235288217441e-18	-1.04862399507405	0.055	0.284	1.21535214502841e-13
Gm2a	9.4175852890021e-18	-1.17080337328479	0.107	0.345	1.26299236310807e-13
Rps2	1.19453878051538e-17	0.568033425713066	0.907	0.816	1.60199595854918e-13
Sepp1	1.25743334585241e-17	-1.34987213171565	0.104	0.35	1.68634386012267e-13
Rgs16	1.5818630211407e-17	0.726399582334497	0.405	0.201	2.12143649765179e-13
Serpinf1	1.65244501036518e-17	-1.32714017984851	0.1	0.329	2.21609400340074e-13
Mmp2	1.68518658670085e-17	-1.46838077341326	0.104	0.335	2.26000373142451e-13
H13	1.93199055980494e-17	0.491267992274966	0.692	0.5	2.59099253975441e-13
Nudcd2	2.06197804549484e-17	0.315640383393616	0.356	0.158	2.76531875681312e-13
Gpx3	2.19983471970433e-17	-1.37908027221291	0.107	0.334	2.95019834259547e-13
Ank	2.58721017047592e-17	0.581303230349822	0.453	0.242	3.46970755962526e-13
Ptrf	2.93545131542953e-17	0.599915793818911	0.529	0.307	3.93673375912254e-13
Ndufa11	3.34323269548346e-17	0.578241062054385	0.567	0.339	4.48360936791286e-13
Grpel1	3.41143287598785e-17	0.481201098352876	0.505	0.278	4.57507262998731e-13
Fam162a	3.71969146270737e-17	0.499408414690676	0.481	0.252	4.98847822063685e-13
Pcolce	3.80013327618953e-17	-1.11763122037611	0.073	0.296	5.09635873669778e-13
Agrn	4.51786429632101e-17	0.488352185865657	0.533	0.311	6.0589078077961e-13
Mrc2	5.28903014469694e-17	-0.926081602001488	0.035	0.251	7.09311832705306e-13
Loxl1	6.44878206900595e-17	-1.13965039457362	0.066	0.286	8.64846163274388e-13
Spon1	7.02070925793006e-17	-1.16395693029472	0.062	0.288	9.41547318581e-13
Crip1	7.28939373296239e-17	0.716686928036477	0.81	0.662	9.77580593527586e-13
Nme1	7.4077641705869e-17	0.688849529294171	0.623	0.443	9.93455252917409e-13
Cep170b	7.95844831732633e-17	0.434139944791256	0.484	0.261	1.06730750383663e-12
Nme2	8.55908818806e-17	0.641305843526626	0.782	0.644	1.14785931690073e-12
Psmd14	9.49934322800482e-17	0.440291990515694	0.433	0.219	1.27395692030773e-12
Sept9	1.17108560920967e-16	0.362546755153847	0.495	0.278	1.57054291051109e-12
Aldoa	1.24896352063465e-16	0.479561372958099	0.882	0.784	1.67498497752313e-12
Gtf3c1	1.44689197109919e-16	0.509319996977903	0.332	0.148	1.94042682244112e-12
Slc3a2	1.46352472496132e-16	-0.638175087646617	0.464	0.643	1.96273300864563e-12
Inf2	1.49037153037038e-16	0.429386988560872	0.495	0.282	1.99873725937971e-12
Antxr1	1.7407197383118e-16	-0.893380130966893	0.038	0.251	2.33447924104996e-12
Plxnb2	1.8308760235473e-16	0.542528699757387	0.526	0.314	2.45538783517929e-12
Chst2	1.84827990538622e-16	0.314649507878208	0.311	0.133	2.47872818111346e-12
Thbs2	2.36610992352242e-16	-1.86277829978774	0.121	0.332	3.17319001843592e-12
Ctsl	2.75186974926758e-16	0.471950791944473	0.796	0.631	3.69053252074276e-12
Baiap2	3.10248835416635e-16	0.450022762636292	0.619	0.424	4.16074713177249e-12
Plec	3.79457137636668e-16	0.50070446457301	0.699	0.528	5.08889967284536e-12
Clic1	3.83275145713668e-16	0.412568346996364	0.73	0.565	5.140102979166e-12
Dab2	4.0337083433805e-16	-1.03923228644102	0.052	0.264	5.40960625930759e-12
Atp5d	4.46024765682667e-16	0.605522207648418	0.792	0.63	5.98163813257024e-12
Nt5c	4.50448283740689e-16	0.43372305884472	0.408	0.204	6.04096193324638e-12
Uqcc2	5.01907903464816e-16	0.61415245515776	0.495	0.282	6.73108689336664e-12
Tnk2	7.1173693961828e-16	0.378421231447585	0.457	0.24	9.54510409722075e-12
Rgs1	7.81828315217745e-16	-1.97349713349526	0.052	0.256	1.04850995353852e-11
Cebpb	7.90703590893485e-16	-0.587838562989679	0.644	0.787	1.06041258574725e-11
Ddb1	8.82401548551225e-16	0.471773512745637	0.744	0.601	1.18338871676205e-11
Hspa5	9.77208443568999e-16	-0.487286616116708	0.734	0.819	1.31053424367038e-11
Hexa	1.00388625392019e-15	-0.769284001401857	0.163	0.378	1.34631185513237e-11
Ccl7	1.05730924544449e-15	-1.70247854219904	0.055	0.268	1.4179574290656e-11
Lgals3bp	1.09810601887044e-15	-0.586960263953767	0.128	0.367	1.47266998190715e-11
Hn1	1.22646634713534e-15	0.446001866990789	0.588	0.363	1.6448140181432e-11
Cryab	1.2777111467158e-15	0.694866556090718	0.405	0.201	1.71353841886055e-11
Polr2f	1.36187783424282e-15	0.495827392325766	0.436	0.236	1.82641436350305e-11
Ranbp1	1.4206251281614e-15	0.567954615821161	0.516	0.301	1.90520035937726e-11
Hsp90ab1	1.46425588410258e-15	0.277736811569505	0.938	0.888	1.96371356616998e-11
Psmb3	1.48473933230258e-15	0.519971856388242	0.498	0.29	1.99118391855099e-11
Rps3	1.48926716736122e-15	0.343473386920848	0.972	0.917	1.99725619814813e-11
Ctss	1.55238344558635e-15	-1.72550482173759	0.048	0.251	2.08190143887586e-11
Eno1b	2.05500474598069e-15	0.552945181260345	0.457	0.249	2.7559668648347e-11
Alcam	2.21196398901251e-15	0.33549498741109	0.363	0.173	2.96646490566467e-11
Siva1	2.46020115651382e-15	0.429507437923353	0.325	0.149	3.29937577100068e-11
Dynll1	2.52811855869525e-15	0.474737113797927	0.734	0.546	3.3904597990662e-11
Traf4	2.65694066295336e-15	0.349812930474833	0.349	0.165	3.56322312308674e-11
X2900026A02Rik	3.01701927937993e-15	0.358155709268517	0.36	0.176	4.04612455557643e-11
Snrpd3	3.02596848778814e-15	0.671051401850308	0.478	0.272	4.05812633897268e-11
Col6a1	3.25367028707302e-15	-1.61209146539004	0.131	0.332	4.36349722199363e-11
Cd14	3.27175673927205e-15	-2.24505947415037	0.197	0.394	4.38775296303775e-11
Fam207a	3.37457263312211e-15	0.29440892394034	0.291	0.125	4.52563935828006e-11
Vps36	3.44420567368234e-15	0.460690411538467	0.304	0.134	4.61902422897538e-11
Prdx2	3.99685668768807e-15	0.522823547228568	0.561	0.364	5.36018450385847e-11
Rrad	4.14151914471131e-15	0.300860877558725	0.256	0.098	5.55419132497233e-11
Pdgfb	4.61106657328618e-15	0.250841909838907	0.253	0.096	6.1839013814341e-11
Arhgdib	4.82448339971007e-15	-0.797395283866049	0.087	0.298	6.47011468735118e-11
Ap1s1	5.30120232668693e-15	0.360850301286464	0.467	0.268	7.10944244031985e-11
Akap13	5.7460848156201e-15	-0.740849799776409	0.194	0.401	7.70607434622811e-11
Mdm2	6.25007127939004e-15	0.697632596296093	0.661	0.522	8.38197059278998e-11
Arpp19	6.7336001101504e-15	0.516299966502017	0.536	0.326	9.0304311077227e-11
Picalm	7.00842948587949e-15	-0.663424128945453	0.422	0.591	9.39900478351299e-11
Psma7	7.87553939530726e-15	0.520775849575933	0.654	0.444	1.05618858830466e-10
Atp5g3	8.00091374588166e-15	0.463307589867284	0.772	0.603	1.07300254246019e-10
Arpc4	8.33667424677047e-15	0.785399481671574	0.502	0.3	1.11803138323439e-10
Gapdh	1.08605893815983e-14	0.505920376930977	0.592	0.379	1.45651364196615e-10
Fam83g	1.10260326108796e-14	0.315184574791495	0.394	0.195	1.47870123344506e-10
Dcn	1.1100158247245e-14	-1.31446095339983	0.069	0.278	1.48864222253803e-10
Zfp36	1.27735416844972e-14	-0.877273364762629	0.45	0.637	1.71305967530792e-10
Ncs1	1.42338956457073e-14	0.356564923141577	0.353	0.171	1.90890774504581e-10
Dvl1	1.43948392815789e-14	0.428739340099704	0.436	0.235	1.93049189605254e-10
Itga6	1.46223880021796e-14	0.325458590027964	0.436	0.222	1.96100845497231e-10
Abhd17a	1.57637536969287e-14	0.511990360885554	0.46	0.26	2.1140770082951e-10
Mpp1	1.6077371601266e-14	0.259104964733161	0.346	0.164	2.15613630544578e-10
Crispld2	1.69457363332123e-14	-1.00845509165685	0.166	0.375	2.2725926996471e-10
Ctsc	1.707989433589e-14	-0.883577848722278	0.246	0.451	2.29058462938621e-10
Aes	1.92027126162765e-14	0.500802886524253	0.571	0.351	2.57527578896885e-10
Arhgef3	2.12305870574842e-14	0.262870098224792	0.28	0.118	2.8472340302792e-10
Cdipt	2.14343865237944e-14	0.376557539177637	0.457	0.265	2.87456557670607e-10
Cxcl14	2.37707637787117e-14	-1.38678253994209	0.1	0.303	3.18789713036303e-10
Angptl4	2.45982997867778e-14	0.4141292223304	0.377	0.189	3.29887798440477e-10
Tnfrsf1b	2.47459225462164e-14	-1.06316781002895	0.104	0.296	3.31867567267308e-10
Map1b	2.6749286492828e-14	0.455073813000136	0.401	0.217	3.58734681155317e-10
Sh2d5	3.21622042314187e-14	0.255256644958728	0.287	0.123	4.31327320947556e-10
Col1a2	3.53184388721868e-14	-2.48634191314475	0.218	0.392	4.73655583714898e-10
Tsc22d1	3.88067948139674e-14	0.580068841310737	0.585	0.408	5.20437925250117e-10
Tmbim4	4.35113302214802e-14	0.36098094080269	0.446	0.246	5.83530449600271e-10
Uba1	4.37019377705736e-14	0.475781966906661	0.689	0.524	5.86086687441163e-10
Eif5a	6.56370987896554e-14	0.445597722200851	0.824	0.69	8.80259131868069e-10
Zfand2a	6.99895556553323e-14	0.477997352446286	0.478	0.282	9.38629930893661e-10
Hist1h2bc	7.50025807159602e-14	0.650849296680484	0.433	0.248	1.00585960998174e-09
