p_val	avg_logFC	pct.1	pct.2	p_val_adj
Dusp7	1.01795973449168e-71	0.846028046543467	0.547	0.151	1.36518579992679e-67
Jup	1.36582875647153e-71	1.08504504271771	0.751	0.304	1.83171294530397e-67
Hr	3.83794095964638e-71	0.720972977062669	0.369	0.063	5.14706262098176e-67
Ccnd1	1.06067239325425e-68	1.03248227845046	0.631	0.205	1.42246774659327e-64
Rps12	1.45404880973282e-68	0.857707497504947	0.984	0.924	1.95002485873269e-64
Vwa1	1.78861511900454e-68	0.622459401335131	0.285	0.036	2.39871173609699e-64
Rgs12	4.36696031736493e-68	0.655245307620601	0.492	0.118	5.85653048161811e-64
Gjb4	5.31545055208039e-67	0.783586234768604	0.417	0.086	7.12855073539501e-63
Fam167a	2.62953123991992e-66	0.885985022400535	0.482	0.123	3.5264643458566e-62
Epha2	4.42323802794596e-66	0.912627689777081	0.712	0.257	5.93200451927833e-62
Itga3	1.61920060926018e-65	1.1598952453086	0.553	0.165	2.17150993707882e-61
S100a16	6.38527442461145e-63	1.08598629407561	0.748	0.38	8.56329153084642e-59
a	1.34325108183534e-61	1.25119740802762	0.453	0.116	1.80143402584938e-57
Prss12	3.86578076464653e-61	0.550544015024067	0.298	0.046	5.18439858346746e-57
Fst	7.60783378652773e-61	1.25940086350622	0.579	0.201	1.02028658911123e-56
Net1	5.8361889994006e-60	0.535118806320435	0.298	0.046	7.82691306709615e-56
Hspa1b	1.16063267207193e-59	0.944625888633464	0.861	0.439	1.55652447651567e-55
Mif	1.26796844521254e-58	1.12253266884333	0.825	0.481	1.70047248187454e-54
Gsto1	8.12325947440394e-58	1.07608278413477	0.767	0.391	1.08941032811231e-53
Serinc2	8.54551788854134e-58	0.690768023959263	0.576	0.183	1.14603940403228e-53
Nrg1	1.12550977871011e-57	0.754260556547995	0.408	0.095	1.50942116422813e-53
Sh2d5	1.15843308047692e-57	0.667186254701627	0.434	0.106	1.5535746042276e-53
Fscn1	3.14302676820826e-57	0.855463623153171	0.654	0.276	4.2151131988441e-53
Arc	2.81384826758594e-56	0.859903218037415	0.369	0.079	3.7736519116595e-52
Krt7	4.29809562142227e-56	1.00915240141672	0.68	0.263	5.76417603788941e-52
Phlda2	1.90897347437584e-55	0.691375310425527	0.33	0.063	2.56012432648544e-51
Rps26	6.11789837483142e-55	0.780991382664828	0.951	0.876	8.20471351048642e-51
Dhcr24	1.98760526964739e-54	0.712033826422324	0.392	0.093	2.66557742712411e-50
Gjb3	3.10153181872416e-54	0.693035150335023	0.447	0.117	4.15946432209097e-50
Ckmt1	5.0207597540556e-54	0.682498312400407	0.252	0.037	6.73334090616397e-50
Avpi1	6.87900415047081e-54	0.834736381626264	0.463	0.134	9.2254324661964e-50
Padi4	1.86009807068275e-53	0.478428996110403	0.288	0.049	2.49457752259264e-49
Porcn	9.60597751444106e-53	0.572504014854738	0.359	0.08	1.28825764446169e-48
Efnb1	1.84840956294289e-51	0.87729007190878	0.469	0.146	2.47890206486271e-47
Tacstd2	4.28121815176409e-51	0.958466468139007	0.437	0.119	5.74154166333082e-47
Anxa2	5.37094923930329e-50	0.693810254129776	0.916	0.719	7.20298002482964e-46
Duox1	7.42139270861264e-50	0.419429432418438	0.288	0.052	9.95282976152042e-46
Rps15	8.39067630906481e-50	0.648553839568161	0.964	0.882	1.12527359980868e-45
Tfap2c	1.69768220660354e-49	0.608952845272065	0.35	0.079	2.27676160727601e-45
Tinagl1	2.30384994155676e-49	0.723896337965978	0.56	0.189	3.08969315662177e-45
Hmga2	9.11104638756569e-49	0.78817588725354	0.382	0.094	1.22188243103643e-44
Ecm1	1.51208571580324e-48	1.21099604967917	0.816	0.498	2.02785815346373e-44
Phlda1	1.72172706010622e-47	0.94533729951455	0.861	0.606	2.30900816030845e-43
Gja1	8.34480559126799e-47	0.873298716191478	0.706	0.343	1.11912187784495e-42
Ngf	8.61263716372726e-47	0.803411655963234	0.485	0.155	1.15504077002746e-42
Moxd1	1.07523564782953e-46	0.896317476535509	0.573	0.219	1.44199852730419e-42
Capg	1.34229523695366e-46	0.837479845716046	0.793	0.441	1.80015214227855e-42
Fam162a	1.43682878341829e-46	1.03467352241034	0.576	0.24	1.92693108144227e-42
Prkg2	2.54379683805481e-46	0.648953533913699	0.34	0.082	3.4114859395153e-42
Clcf1	2.61923461500841e-46	0.990485896068832	0.463	0.153	3.51265554218778e-42
Cstb	1.01133856098427e-45	0.850974836099093	0.883	0.716	1.356306144136e-41
Txndc17	4.0147040690845e-45	0.779324747154497	0.728	0.417	5.38411962704922e-41
Msmo1	8.61415702812876e-45	0.644152012517748	0.447	0.14	1.15524459904235e-40
Rps20	5.67876162817097e-44	0.577552006857549	0.942	0.858	7.61578721954009e-40
Upp1	1.00182849865669e-43	0.38324257282294	0.369	0.093	1.34355219954849e-39
Tfap2a	2.36849860138043e-43	0.571668392994531	0.405	0.117	3.1763934743113e-39
Klf5	4.67074165979457e-43	0.728503759353454	0.608	0.259	6.2639316399505e-39
Fosl1	1.32894965535793e-42	0.872056543495304	0.693	0.375	1.78225438280052e-38
Spint2	1.42889076164288e-42	0.575230261567454	0.738	0.302	1.91628540043926e-38
Rab25	1.68688471382191e-42	0.71944641098882	0.366	0.098	2.26228108970657e-38
Pkm	4.53296945407937e-42	0.630915146382568	0.909	0.788	6.07916533486584e-38
F11r	6.74036642822585e-42	0.641183688382876	0.586	0.233	9.03950541689368e-38
Fam83a	1.27949402725612e-41	0.432302092758487	0.275	0.057	1.71592943995318e-37
Pvrl1	2.44563371498139e-41	0.736837646746465	0.524	0.201	3.27983937516154e-37
Sema3f	1.04608917816372e-40	0.54860298791713	0.311	0.075	1.40291019683536e-36
Txn1	1.29162818969569e-40	0.741357626040791	0.88	0.664	1.73220256520089e-36
Actn1	2.37148731555441e-40	0.747891669657502	0.751	0.484	3.18040163889002e-36
Sbsn	2.54738459984181e-40	1.79851559278528	0.32	0.084	3.41629748684785e-36
Cldn4	3.33660979053202e-40	0.70838883354106	0.602	0.224	4.47472739008249e-36
Rasa4	1.06596112414869e-39	0.572400833760718	0.356	0.096	1.42956046359581e-35
Cdh1	1.5331623123006e-39	0.546831577566904	0.657	0.257	2.05612397702634e-35
Itpr3	2.55439926055657e-39	0.625544378543568	0.55	0.219	3.42570484833242e-35
Ptpn13	3.91924080347231e-38	0.571723298296088	0.343	0.094	5.25609384153671e-34
Lsr	4.93647300099619e-38	0.554648706722073	0.56	0.215	6.62030394163599e-34
Fermt1	5.31757678586048e-38	0.559678934380768	0.343	0.092	7.13140222751749e-34
Cdc34	7.51569130611564e-38	0.782885128648309	0.657	0.347	1.00792936106317e-33
Thumpd3	2.17851519184512e-37	0.594040610430161	0.35	0.1	2.92160672378349e-33
Pfkl	3.42338270267392e-37	0.622795660138701	0.43	0.148	4.591098542556e-33
S100a10	4.40842326395767e-37	0.679174892996922	0.871	0.7	5.91213643929363e-33
Vim	4.51774431713332e-37	-1.23401239968452	0.531	0.742	6.05874690370749e-33
Areg	1.20493886077956e-36	0.756605016191142	0.586	0.254	1.61594350619147e-32
Rplp1	1.65395695562206e-36	0.465755649983073	0.961	0.918	2.21812167318475e-32
Fabp5	1.97738037516036e-36	1.85112256174875	0.424	0.155	2.65186482112756e-32
X5730559C18Rik	2.88914711652987e-36	0.556127253599813	0.424	0.15	3.87463519797821e-32
Sytl1	4.25004660628917e-36	0.43220770297933	0.259	0.058	5.69973750369441e-32
Cnksr1	6.58586512544639e-36	0.549548500859196	0.343	0.097	8.83230371973615e-32
Epcam	1.84142152615088e-35	0.446134207011791	0.757	0.334	2.46953040872095e-31
Tnnt2	2.15876304529345e-35	0.48360969187618	0.285	0.07	2.89511712004304e-31
Rpl41	9.50766884580537e-35	0.523283237863789	0.955	0.882	1.27507346891096e-30
Nt5dc2	1.82915431625672e-34	0.562617681085223	0.408	0.139	2.45307885353188e-30
Rpl11	2.28230014341264e-34	0.53635653135587	0.929	0.826	3.06079272233069e-30
Mmp19	2.97189707899172e-34	-1.58095600346649	0.036	0.395	3.9856111726358e-30
Nat6	6.79238205119557e-34	0.471703765303879	0.282	0.072	9.10926356885838e-30
Serinc3	9.39149126548912e-34	-0.881220175451745	0.602	0.768	1.25949289361475e-29
Igf2bp2	4.00231326179713e-33	0.431361445389356	0.272	0.069	5.36750231539613e-29
Itga6	4.58972465641254e-33	0.612714855850989	0.511	0.212	6.15527973671486e-29
Gt.ROSA.26Sor	1.03566093523498e-32	0.928566009655432	0.44	0.166	1.38892488024363e-28
Rnf149	1.55370617440858e-32	-1.33617236266158	0.269	0.565	2.08367535049935e-28
Eef2	2.74026193921933e-32	0.573292422048017	0.942	0.874	3.67496528668704e-28
Rpl13a	2.749352062656e-32	0.367233397875325	0.955	0.903	3.68715605122797e-28
Ppp1r13l	3.99932703778694e-32	0.597401472406904	0.518	0.231	5.36349749037607e-28
Vps37b	9.20362165160984e-32	0.525408585093283	0.625	0.299	1.2342976996974e-27
Duoxa1	1.10097228395609e-31	0.335333996717237	0.311	0.088	1.47651393001352e-27
Rtkn	1.60267813021456e-31	0.52461861948239	0.414	0.146	2.14935164043075e-27
Sox11	1.82277882322377e-31	0.378913056864857	0.275	0.072	2.4445286798254e-27
Ldha	2.22926407311834e-31	0.650383537260686	0.841	0.714	2.98966604845901e-27
Dynll1	2.32697359986409e-31	0.63181471211508	0.783	0.54	3.12070429477772e-27
Thy1	3.2498167194605e-31	-1.82384561487533	0.016	0.342	4.35832920246848e-27
Rps5	6.3198427405984e-31	0.418980338478051	0.964	0.896	8.47554109941651e-27
Fstl1	7.35283322359332e-31	-2.43500071601304	0.036	0.356	9.860884636161e-27
Trp53i11	8.3877872180542e-31	0.440361236094849	0.401	0.143	1.12488614381325e-26
Ctsz	9.31997686521361e-31	-1.28842904283568	0.265	0.584	1.2499020973938e-26
Rpl32	1.25335849759668e-30	0.399260897085067	0.951	0.878	1.68087908112691e-26
Fam83h	1.26543816744377e-30	0.45180772826541	0.34	0.109	1.69707912635884e-26
Lgmn	1.98428869465357e-30	-1.53060231044806	0.11	0.428	2.66112956839991e-26
Fads3	3.12499575624756e-30	0.639444607852723	0.531	0.258	4.1909318087036e-26
B4galt5	3.33543640905477e-30	-1.12665364248625	0.084	0.409	4.47315376818335e-26
Col6a3	1.52280206471459e-29	-2.28725890157898	0.068	0.382	2.04222984898874e-25
Rplp2	1.72392056056925e-29	0.440025737810198	0.942	0.894	2.31194986377943e-25
Ptges	1.72584541443148e-29	0.498487075106678	0.447	0.179	2.31453128529406e-25
Col6a2	1.90954469143663e-29	-2.23724960296462	0.019	0.329	2.56089038568566e-25
Dusp14	2.29036786250891e-29	0.538273416474561	0.382	0.138	3.0716123404107e-25
Tspo	3.25608177267768e-29	0.593273351862557	0.751	0.498	4.36673126533804e-25
Timp2	3.45909274636041e-29	-1.169546505803	0.233	0.518	4.63898928214394e-25
Cd53	7.42469031650659e-29	-1.58045117820974	0.026	0.334	9.95725218346698e-25
Bsg	7.72005601197496e-29	0.705281263735907	0.825	0.664	1.03533671176596e-24
Col6a1	1.27592195883867e-28	-2.26681456966168	0.039	0.344	1.71113893899854e-24
Rbp1	1.32224159334923e-28	0.750860848365659	0.793	0.497	1.77325820084066e-24
Serping1	1.46959343131686e-28	-2.33233744358723	0.039	0.342	1.97087175073904e-24
Col3a1	1.83897711575622e-28	-3.33009248549025	0.055	0.357	2.46625220994067e-24
Rpsa	2.07596227478362e-28	0.470251181458943	0.909	0.846	2.78407300671231e-24
Srgn	2.41750799634032e-28	-2.48657858975635	0.091	0.398	3.24211997389201e-24
Bgn	4.63204864279932e-28	-2.91086385926681	0.058	0.356	6.21204043485817e-24
Serpinb2	6.85179437766183e-28	0.329072555255591	0.288	0.083	9.18894143988228e-24
Rps10	7.09801149354228e-28	0.456045118690025	0.922	0.814	9.51914321398955e-24
Ripk4	7.41687776429853e-28	0.387811338107387	0.288	0.086	9.94677476970076e-24
Col1a1	8.1334036474011e-28	-3.22341740330785	0.055	0.35	1.09077076315296e-23
Phlda3	8.20324262499782e-28	0.344234759817946	0.291	0.088	1.10013686843846e-23
Thbs2	8.24926347666676e-28	-2.45782414470941	0.045	0.342	1.10630872485578e-23
Cd151	8.25857151957405e-28	0.501277160632777	0.563	0.272	1.10755702649008e-23
Cd24a	1.1941083199681e-27	0.268990287437026	0.683	0.323	1.60141866790921e-23
Sfr1	1.59056674026144e-27	0.672390525425024	0.689	0.476	2.13310905536461e-23
Ctsd	2.20674539159311e-27	0.450088988820829	0.913	0.774	2.95946624466552e-23
Uqcr11	2.78882104219141e-27	0.629918519962522	0.654	0.38	3.7400878996829e-23
Nid1	3.00452148933263e-27	-1.41408889528206	0.045	0.339	4.02936376934399e-23
S100a11	3.53276372875188e-27	0.64567891357762	0.783	0.564	4.73778943662914e-23
Cd200	3.61419397108971e-27	0.603791250805191	0.43	0.181	4.84699553462841e-23
Rrad	3.80311805501949e-27	0.701453654999763	0.294	0.093	5.10036162358664e-23
Tsc22d1	4.02899042778252e-27	0.763382741916312	0.67	0.398	5.40327906269914e-23
St14	4.12197019413714e-27	0.569091841818391	0.456	0.184	5.52797422735731e-23
Reep4	5.04921319303225e-27	0.541560217788413	0.33	0.112	6.77149981317555e-23
Col1a2	5.76463903896789e-27	-3.69871248127034	0.123	0.403	7.73095741515983e-23
Adamts2	9.89068707123087e-27	-1.55435532738327	0.01	0.296	1.32644004312277e-22
Cd9	1.34017121485774e-26	0.491113816011978	0.858	0.665	1.79730361624571e-22
Lsp1	1.88356535966366e-26	-1.15024669324959	0.019	0.304	2.52604950384494e-22
Rpl18	2.23041598306039e-26	0.441609570621214	0.906	0.786	2.99121087488228e-22
Eno1b	5.69584706024829e-26	0.654491666816344	0.495	0.244	7.63870049249898e-22
Loxl1	6.0082901934762e-26	-1.48459499033807	0.013	0.293	8.05771797847093e-22
X2200002D01Rik	6.42883186149285e-26	0.48123080850913	0.421	0.171	8.62170640944806e-22
Cav1	7.17084595209789e-26	0.399770910534027	0.382	0.145	9.61682150635848e-22
Rcn3	9.29170281357478e-26	-1.24599080463421	0.016	0.295	1.24611026432851e-21
Endod1	1.06966250466438e-25	0.456071911224175	0.369	0.139	1.43452438500541e-21
Ppard	1.17392627513492e-25	0.485301610274882	0.359	0.135	1.57435252758344e-21
Ercc1	1.36636622669829e-25	0.491622613651837	0.421	0.176	1.83243374662508e-21
Cav2	2.09307924708265e-25	0.41336251840978	0.33	0.12	2.80702857826254e-21
Pcolce	2.52271630127021e-25	-1.41740324276388	0.026	0.302	3.38321483163348e-21
Gpx3	2.78587915551857e-25	-1.61410208555865	0.058	0.341	3.73614253546595e-21
Smtn	2.87952828721102e-25	0.604768375802109	0.544	0.282	3.8617353859787e-21
Slc20a2	3.41025997389371e-25	0.480041927295955	0.346	0.129	4.57349965098885e-21
Rpl8	3.92444712289312e-25	0.364248048920638	0.926	0.867	5.26307603651197e-21
Pls3	4.01307533182185e-25	0.621799330941528	0.479	0.241	5.38193532750628e-21
Rplp0	4.29696016761832e-25	0.4103561223878	0.916	0.838	5.76265328079293e-21
Cltb	8.81053830214355e-25	0.601695619564141	0.602	0.33	1.18158129170047e-20
Col5a1	8.93410478964601e-25	-1.89246823075449	0.049	0.323	1.19815279333943e-20
Capns1	8.9780330623329e-25	0.507022132458078	0.858	0.693	1.20404401398947e-20
Ly6e	9.76892736112395e-25	0.469852218409107	0.89	0.786	1.31011084840033e-20
Timm13	1.04407863866502e-24	0.660622200002237	0.686	0.442	1.40021386231366e-20
Atp5d	1.09612902402103e-24	0.560516868381913	0.806	0.628	1.4700186341146e-20
Dnajb1	1.17831988823096e-24	0.546982778198136	0.592	0.332	1.58024480210655e-20
Mmp2	1.22837707504775e-24	-1.8512867110051	0.065	0.341	1.64737649534654e-20
Aldoa	1.35787203880395e-24	0.569000651133219	0.893	0.782	1.82104219123998e-20
Ly6a	1.46662984898111e-24	0.691813097176209	0.544	0.273	1.96689729046856e-20
Rnf126	2.12512349823788e-24	0.48953173024463	0.424	0.185	2.85000312348682e-20
Ctsk	2.13822913617105e-24	-1.59287820563037	0.032	0.303	2.867579094519e-20
Ccdc80	2.51147382363581e-24	-1.38713053090855	0.013	0.279	3.36813754487798e-20
Fn1	2.55463660035896e-24	-1.96212860938652	0.379	0.564	3.42602314474141e-20
Htra3	2.6668988935914e-24	-0.974132052556517	0.006	0.271	3.57657810619543e-20
Fth1	3.43675022595408e-24	-1.15591970450385	0.932	0.968	4.60902572802702e-20
Myl12a	3.44336541540786e-24	0.389228060168121	0.887	0.806	4.61789735860348e-20
C1qtnf6	4.49761136844932e-24	-1.19406247768189	0.023	0.289	6.03174660622738e-20
Irx5	7.44183419212037e-24	0.517980379757863	0.421	0.178	9.98024383505263e-20
Laptm5	7.58598947942718e-24	-1.74608742818172	0.023	0.289	1.01735704908598e-19
Col5a2	8.63246614618751e-24	-2.54699184454515	0.094	0.354	1.15770003486521e-19
Sh3pxd2a	8.84760594602003e-24	0.501801222729021	0.502	0.25	1.18655243342075e-19
Irx3	9.74068484421809e-24	0.492993129343374	0.414	0.178	1.30632324445809e-19
Tnfaip3	1.15757467485246e-23	-1.08342065677493	0.217	0.496	1.55242339644463e-19
Hbegf	1.7135846608799e-23	0.682109128643922	0.712	0.47	2.29808838870604e-19
Fbxw9	2.04641897768521e-23	0.458820704020103	0.424	0.181	2.74445249097364e-19
Cpxm1	2.07527367486916e-23	-1.85490385208127	0.016	0.276	2.78314952536703e-19
Spon1	2.32775992433304e-23	-1.64221906497525	0.032	0.293	3.12175883452303e-19
Cfh	3.18214549590018e-23	-1.00664158851601	0.01	0.264	4.26757532455174e-19
Dcn	5.26078001988997e-23	-2.26530432203786	0.026	0.284	7.05523208467444e-19
Map2k2	5.56414769564761e-23	0.567045278017241	0.654	0.399	7.46207847463301e-19
Hras	5.6613815851876e-23	0.474291819178358	0.534	0.283	7.59247884389509e-19
Pxdc1	6.52826127446269e-23	0.558176026812261	0.696	0.454	8.75505119518192e-19
Igfbp4	8.11892147447374e-23	-1.69074204615829	0.165	0.419	1.08882855894167e-18
Pacsin3	8.32237804664967e-23	0.477857474131718	0.379	0.157	1.11611411983619e-18
Ctsb	8.46450851404605e-23	-0.937303772258321	0.79	0.827	1.13517523681872e-18
Sox9	1.08313214430717e-22	0.470513416662734	0.576	0.293	1.45258851873034e-18
Mapk13	2.50186558371146e-22	0.372213935962704	0.288	0.099	3.35525193431544e-18
Tagln2	2.56657920729417e-22	0.481237051333125	0.89	0.778	3.44203937490221e-18
Dgka	3.07225169713487e-22	0.382939968179466	0.489	0.232	4.12019675102758e-18
Rpl36	4.13675378627765e-22	0.519211425130111	0.89	0.782	5.54780050277695e-18
Sod3	4.41133197760178e-22	-1.06052088056534	0.006	0.251	5.91603731516174e-18
Col5a3	6.18675621864903e-22	-1.54751384597159	0.081	0.337	8.29705876483021e-18
Arhgef5	7.41762157346185e-22	0.413689368730705	0.417	0.186	9.94777229216968e-18
Zeb2	8.35024067036001e-22	-0.858690226861791	0.013	0.257	1.11985077630198e-17
Prep	9.68247872183011e-22	0.486973216771004	0.385	0.165	1.29851722138464e-17
Fcgrt	1.04155032277641e-21	-0.816837177344583	0.01	0.252	1.39682313787545e-17
Hexa	1.18910008547052e-21	-0.809462286585521	0.123	0.384	1.59470212462452e-17
Emilin2	1.31943084536443e-21	-1.09311437441561	0.039	0.292	1.76948870671823e-17
Ptprf	1.55513106318074e-21	0.388737434151917	0.498	0.24	2.08558626883169e-17
Efna1	1.58018106338145e-21	0.489461105564097	0.34	0.135	2.11918082410087e-17
Tmcc3	2.06398431597183e-21	0.541072594452806	0.392	0.175	2.76800936614982e-17
Cdkn1a	3.01263136712518e-21	0.486485956213595	0.825	0.626	4.04023992645159e-17
Hagh	3.01412598691564e-21	0.361967207768865	0.366	0.152	4.04224436105257e-17
Rhod	3.14429099842284e-21	0.37339793555349	0.285	0.103	4.21680865798487e-17
Sepp1	3.50072767502776e-21	-1.52726819837113	0.097	0.353	4.69482588497972e-17
Wnt7b	3.93272330762401e-21	0.3074931893041	0.375	0.147	5.27417522785456e-17
Rps19	4.25751909039055e-21	0.354249982629899	0.903	0.867	5.70975885212276e-17
Tspan9	4.74953417768529e-21	0.413440945034802	0.353	0.147	6.36960028569374e-17
Cast	5.1465160737327e-21	0.443760540191028	0.44	0.209	6.90199270648293e-17
Rpl27	5.28425050013719e-21	0.447334496512085	0.767	0.554	7.08670834573399e-17
Tnfrsf1b	5.44032066956243e-21	-1.05012384516463	0.052	0.303	7.29601404995018e-17
Rpl18a	5.71124298570717e-21	0.364977954833702	0.926	0.87	7.65934796813188e-17
Rps2	5.77968272504316e-21	0.394998805868263	0.893	0.817	7.75113250255538e-17
Pde4b	6.08763626863793e-21	-0.951732185908998	0.191	0.448	8.16412899987033e-17
Tnfrsf12a	6.39721076698869e-21	0.47251724360121	0.854	0.635	8.57929935960853e-17
Fhl2	6.40260288352838e-21	0.453938392831845	0.469	0.234	8.58653072709991e-17
Rps14	6.74005054307634e-21	0.327901322342453	0.939	0.901	9.03908178331968e-17
Ccl7	7.260276606413e-21	-2.11921293770773	0.032	0.272	9.73675695686047e-17
Mpzl2	8.39959704646609e-21	0.335893615777511	0.285	0.1	1.12646995990157e-16
Postn	8.56942560807669e-21	-2.34932561594434	0.155	0.393	1.14924566829917e-16
Rpl12	1.24162702051824e-20	0.318189158813494	0.903	0.844	1.66514599721701e-16
Atp5b	1.24912682726125e-20	0.409817307920417	0.858	0.718	1.67520398804006e-16
Cxcl2	1.27101264945901e-20	-2.26610240405434	0.427	0.618	1.70455506418947e-16
Ezr	1.42433276777114e-20	0.421772222570025	0.715	0.468	1.91017267485787e-16
Card10	1.49109409249122e-20	0.365950191918973	0.304	0.114	1.99970628743998e-16
Procr	1.64088119159382e-20	0.37843419716214	0.43	0.199	2.20058576604648e-16
Ccl2	1.7419090066023e-20	-2.21551842449911	0.058	0.302	2.33607416875435e-16
Cd302	1.96671415342755e-20	-0.720032712766015	0.029	0.268	2.63756035116169e-16
Loxl2	2.0936847933068e-20	-1.04561282332985	0.026	0.26	2.80784067630374e-16
Rap2b	2.66817115227319e-20	0.32207077033674	0.379	0.161	3.57828433231357e-16
Mxra8	3.4616780711033e-20	-0.806972850661689	0.036	0.272	4.64245646115664e-16
Eif6	3.63021483858372e-20	0.595580353021038	0.686	0.493	4.86848112002463e-16
Hspa1a	3.69334379703616e-20	0.597383070826937	0.631	0.353	4.95314336620519e-16
Anxa7	4.62979317048723e-20	0.538455281965092	0.56	0.322	6.20901562094043e-16
