p_val	avg_logFC	pct.1	pct.2	p_val_adj
Lcp1	6.67458312007738e-70	1.49893595233363	0.926	0.276	8.95128342233577e-66
Traf1	1.85957633384436e-68	1.15732426422192	0.579	0.087	2.49387782131868e-64
Tyrobp	2.21324113921708e-66	0.933659104215644	0.934	0.2	2.96817769180403e-62
Ifi30	5.98017865243015e-66	1.53175550867656	0.926	0.314	8.02001759077408e-62
Cst3	7.20834353940641e-66	2.20428474807531	0.992	0.734	9.66710952069794e-62
Ncf1	9.67106700699928e-66	1.05360034895512	0.43	0.048	1.29698679630867e-61
H2.Ea.ps	2.05053197919434e-65	0.809302835259278	0.339	0.028	2.74996843729753e-61
Cfp	2.29996474943254e-65	1.4385130258636	0.669	0.128	3.08448272546398e-61
Cd207	1.01580147378694e-63	1.35483976196178	0.264	0.017	1.36229135649566e-59
Gpr183	9.16126325513548e-62	1.0716658695696	0.512	0.073	1.22861701514622e-57
S100a4	2.33196547590577e-61	1.79668151510109	0.777	0.214	3.12739889973723e-57
Nrros	2.39689379194414e-61	0.8368598483534	0.479	0.062	3.21447426437629e-57
Fmnl1	1.01793045142736e-60	0.825886025001697	0.537	0.08	1.36514652840924e-56
Gpr132	8.12428032669877e-60	0.925243658663043	0.455	0.058	1.08954723461357e-55
Rel	5.79118178930186e-59	0.76030628554478	0.364	0.037	7.76655389763272e-55
Cbfa2t3	6.03871826957182e-59	0.991491585602863	0.372	0.041	8.09852507132277e-55
Syngr2	5.77684062745832e-58	1.60066664984527	0.876	0.353	7.74732096548435e-54
Runx3	9.56176690576732e-58	0.8172655352775	0.57	0.092	1.28232855973246e-53
Havcr2	2.97406478451575e-57	0.937750883262252	0.455	0.062	3.98851828251407e-53
Stat4	1.15980406959861e-56	0.711921304632026	0.256	0.017	1.5554132377387e-52
Rogdi	1.87325365597764e-56	1.07915346910627	0.479	0.074	2.51222047803161e-52
Tmsb4x	1.99569108790147e-56	1.30703680635077	1	0.937	2.67642131798466e-52
Clec4n	4.7556068405705e-56	1.19578708904039	0.694	0.144	6.37774433388909e-52
Rgs1	5.16878189681718e-56	1.1994498864948	0.835	0.214	6.93185340182152e-52
Ncf4	5.68072399892908e-56	0.902370177417748	0.711	0.146	7.61841895496379e-52
Adgrg5	2.95840524189575e-55	0.661242329618686	0.314	0.029	3.96751726990639e-51
Slc15a3	7.08771532758822e-55	1.16510171931328	0.744	0.176	9.50533502582857e-51
Gm2a	2.47753951896985e-54	1.6658774945215	0.843	0.302	3.32262824889047e-50
St8sia4	1.38241013543121e-52	0.810788432614945	0.331	0.035	1.85395023262679e-48
Plxnc1	1.03069810422758e-50	0.74668167234061	0.355	0.042	1.38226922757961e-46
AA467197	3.43078375493123e-50	0.978715039798489	0.339	0.039	4.60102409373828e-46
Il10ra	4.33550299755171e-49	0.681787759946179	0.405	0.054	5.8143430700166e-45
Slc7a11	1.87032447896293e-48	0.747548645805015	0.471	0.076	2.50829215873718e-44
Arl5c	4.42771798820062e-48	0.97788067428719	0.413	0.061	5.93801259397586e-44
Selplg	5.53949009237697e-48	0.74900740955617	0.545	0.099	7.42901016288675e-44
Parvg	1.2034375787024e-47	0.643480921112013	0.38	0.05	1.61393013679779e-43
Gm6377	1.4199999146072e-47	0.807976517590988	0.38	0.051	1.90436188547972e-43
Tm6sf1	2.30070986573721e-47	0.879069652928808	0.405	0.059	3.08548200094017e-43
Neurl3	3.84632948236669e-47	0.695239120035036	0.529	0.095	5.15831246880197e-43
Nckap1l	8.2162286925211e-47	0.983324127883371	0.529	0.099	1.101878429954e-42
Wdfy4	3.4869638331883e-46	0.925354533998545	0.289	0.03	4.67636719668883e-42
Tnfrsf9	1.2110693600257e-45	0.731165041832279	0.496	0.089	1.62416511873046e-41
Ptprc	3.34340815658711e-45	0.747391446428922	0.653	0.143	4.48384467879897e-41
Atox1	7.52853304324955e-45	1.21359592875977	0.95	0.58	1.0096515664302e-40
Csf1r	9.07710846363673e-44	0.980864268287719	0.711	0.176	1.21733101605832e-39
Laptm5	2.07248443386125e-43	0.879342618730534	0.86	0.239	2.77940887425132e-39
Syk	2.08205228650119e-43	0.816494847280124	0.579	0.123	2.79224032142675e-39
Lactb	1.31789185904009e-42	0.94556595890207	0.579	0.143	1.76742477215866e-38
Id2	1.76072863503192e-42	1.17528056481122	0.909	0.43	2.3613131724413e-38
Hcls1	2.15935739901892e-42	0.748305295550597	0.579	0.125	2.89591420782427e-38
Cd300a	3.36812947407663e-42	0.737442600377506	0.463	0.081	4.51699843768417e-38
Csf2ra	3.95283907408443e-42	0.891889067643038	0.669	0.174	5.30115248225463e-38
Samsn1	9.06645009021212e-42	0.995602810830724	0.413	0.068	1.21590162159835e-37
Ctsz	1.02527202349068e-41	1.10263334061174	0.959	0.537	1.37499231070336e-37
Trpv2	2.03084629597209e-41	0.625838037705632	0.372	0.055	2.72356796752817e-37
Ptcd2	2.39301392191399e-41	0.762230431089174	0.331	0.047	3.20927097067885e-37
Crem	5.33704724623842e-41	0.971875445731822	0.769	0.272	7.15751406193035e-37
H2.DMb2	5.54371625245248e-41	0.684241671264842	0.347	0.05	7.43467786616402e-37
Zbtb18	7.43137958420989e-41	0.659700212515071	0.298	0.038	9.96622316038388e-37
Cd274	1.11874606215842e-40	0.779036776728014	0.545	0.12	1.50035034396066e-36
Jak2	1.1780068143155e-40	1.17617977220915	0.719	0.249	1.57982493867852e-36
Rab8b	2.84298933942392e-40	0.94356438165901	0.769	0.265	3.81273300310142e-36
Nr4a3	4.78152241657844e-40	1.70087162850921	0.678	0.221	6.41249971287334e-36
Srgn	1.74907876847915e-39	0.472269440758038	0.926	0.346	2.34568953640738e-35
Kit	3.82075298196671e-39	0.932216118506812	0.347	0.053	5.12401182411555e-35
Dapp1	1.11913166073839e-38	0.758877671539309	0.273	0.033	1.50086747021626e-34
Dock10	1.81769843939793e-38	0.716093393841033	0.388	0.064	2.43771537707656e-34
Il21r	3.90426654597951e-38	0.714227192688806	0.405	0.07	5.23601186481313e-34
Hmha1	7.44380005008545e-38	0.791721640475632	0.463	0.09	9.98288024716959e-34
Fam129a	8.89768242689894e-38	0.619782764875192	0.264	0.031	1.19326819027142e-33
Arhgap30	1.42154935098937e-37	0.544741931758311	0.314	0.043	1.90643983461184e-33
Lmnb1	1.59396306953501e-37	0.594809240437255	0.512	0.116	2.13766387255341e-33
Coro1a	1.92473986476801e-37	0.574045947119543	0.322	0.045	2.58126863264038e-33
Lsp1	2.07455492139577e-37	1.34037529122175	0.719	0.259	2.78218560508387e-33
Ifitm1	2.87894961343886e-37	1.42184663911482	0.413	0.079	3.86095932658286e-33
Itgb2	1.21254459835743e-36	0.814443592100018	0.595	0.147	1.62614356085715e-32
Procr	3.76486147819663e-36	1.37192334602477	0.636	0.205	5.0490557284095e-32
Sh3bgrl3	6.37672897829663e-36	0.939856622144517	0.917	0.513	8.55183123279361e-32
Prkcb	7.05602977641005e-36	1.08052098854136	0.405	0.077	9.46284153314351e-32
Rap2a	1.02700070397052e-35	1.19615668682572	0.661	0.242	1.37731064409486e-31
Osgin2	1.0704305787903e-35	0.971217677286613	0.43	0.092	1.43555444921568e-31
Adrbk2	1.642536626307e-35	0.51258652108137	0.289	0.039	2.20280586954032e-31
Fyn	3.22681265024717e-35	0.909829367783612	0.636	0.206	4.32747844524648e-31
Tspan13	4.52283408558234e-35	0.802018201607312	0.57	0.149	6.06557279217447e-31
Map3k1	4.57397308915014e-35	0.8115884228213	0.397	0.078	6.13415530985925e-31
Rgs10	6.73435934177848e-35	0.869143112748986	0.587	0.165	9.03144931325912e-31
Calm1	7.15487713090409e-35	1.00663194564143	0.983	0.823	9.59540572025548e-31
Ahr	1.03005886657093e-34	0.888050232622749	0.496	0.123	1.38141194595827e-30
Mthfs	1.17758286997262e-34	0.504977718271409	0.281	0.039	1.57925638692028e-30
Lilrb4a	1.31235036433018e-34	0.672055404706215	0.744	0.236	1.7599930736032e-30
Trem1	1.84739595456441e-34	0.28912493512653	0.38	0.065	2.47754271466633e-30
Adam8	2.71012608884029e-34	1.01617988287258	0.628	0.188	3.63455009774371e-30
Nlrp3	3.92981290906112e-34	0.337607571773835	0.562	0.138	5.27027209234187e-30
Cxcl16	6.69350559459168e-34	1.13786732164482	0.843	0.431	8.9766603529069e-30
Pld4	1.69141385877167e-33	0.87346774976776	0.521	0.127	2.26835512599868e-29
Ucp2	1.86498343982283e-33	0.896994464461969	0.719	0.265	2.5011292911464e-29
Flrt3	2.20589919635412e-33	1.14381450335415	0.603	0.19	2.95833141223051e-29
Antxr2	2.37320349883397e-33	0.96324709953868	0.612	0.198	3.18270321228624e-29
Cd14	9.67747298403367e-33	1.01023643887533	0.818	0.358	1.29784590188876e-28
Actb	1.2412530236219e-32	0.803309704353204	1	0.949	1.66464442997934e-28
Slc38a1	2.62384743991815e-32	0.788524809405142	0.496	0.127	3.51884180167423e-28
Got1	3.41650373487105e-32	0.987845992187294	0.686	0.263	4.58187315883557e-28
Ncf2	6.69909590622678e-32	0.518901048074231	0.455	0.097	8.98415751984073e-28
Etv3	1.0026969523362e-31	1.0534899384135	0.636	0.235	1.34471688277808e-27
Hvcn1	1.05697696081521e-31	0.743009354734046	0.289	0.045	1.41751180214928e-27
Spi1	2.72163843026637e-31	0.656135365004466	0.488	0.113	3.64998929883023e-27
Mxi1	3.84209853767341e-31	0.84621560166235	0.603	0.194	5.15263834887381e-27
Mmp12	3.98301627178775e-30	1.39998842027938	0.529	0.152	5.34162312209455e-26
Lilr4b	4.73826661474399e-30	0.655954867036815	0.686	0.222	6.35448935703316e-26
Fcer1g	9.14901914548262e-30	0.315218524290002	0.669	0.189	1.22697495760067e-25
Tnip3	9.38610553847679e-30	0.73686621149487	0.306	0.053	1.25877061376512e-25
Ctsl	9.99119193461667e-30	-1.64183997668317	0.107	0.668	1.33991875035144e-25
Arrb2	1.01596256400831e-29	0.679792469820391	0.38	0.079	1.36250739459154e-25
Nfkbie	3.55597969580823e-29	0.874463056163372	0.446	0.116	4.76892437004842e-25
Aif1	6.91389546654569e-29	0.804862596287429	0.372	0.075	9.27222521018443e-25
Fth1	1.10122388993686e-28	0.769689535351501	1	0.963	1.47685135879432e-24
Zmiz2	1.52605527102342e-28	0.703449982698753	0.504	0.147	2.04659272396951e-24
Ccr5	1.75788954168941e-28	0.743128383283093	0.364	0.075	2.35750566435966e-24
Wipf1	3.66728766313216e-28	0.908524870523392	0.603	0.215	4.91819948502655e-24
Tnfrsf12a	3.76478061065688e-28	-1.75712776509089	0.207	0.675	5.04894727695194e-24
Prcp	4.99688684710409e-28	0.828340782324592	0.463	0.126	6.7013249506513e-24
Gngt2	5.84083337818813e-28	0.648255599313481	0.438	0.109	7.8331416434881e-24
Tmem123	6.71533702828608e-28	1.40225877375596	0.736	0.363	9.00593848863446e-24
F10	7.37704459314159e-28	0.665811082419275	0.264	0.042	9.89335450386219e-24
Cd53	9.38017738762602e-28	0.561877194212706	0.76	0.285	1.25797558945453e-23
Sema4a	1.12118798330009e-27	0.727575338595858	0.421	0.104	1.50362520440375e-23
Taldo1	1.49288010100025e-27	0.821949562290285	0.793	0.405	2.00210150345144e-23
Ptpn6	2.02198135643874e-27	0.609582008808573	0.331	0.066	2.71167919711999e-23
Ccr1	2.87791552908692e-27	0.680409477347979	0.579	0.175	3.85957251605847e-23
Pde4b	3.1378046812943e-27	0.780432214172327	0.835	0.406	4.20810985808379e-23
Mllt6	3.21362806828068e-27	0.862098132352568	0.587	0.209	4.30979660237122e-23
Chd7	3.54790204780665e-27	0.616886929097885	0.455	0.122	4.7580914363135e-23
Gpr35	9.9234112829314e-27	0.556021996080277	0.298	0.054	1.33082868715393e-22
Ggta1	1.13481144241621e-26	0.907872020949284	0.471	0.141	1.52189562542438e-22
Arhgdib	1.32502101291981e-26	0.770429474331386	0.694	0.261	1.77698568042675e-22
Naaa	4.42354225344723e-26	0.972260357770494	0.397	0.098	5.93241251609808e-22
Grb2	6.16195209331664e-26	0.779433315838086	0.777	0.392	8.26379395234694e-22
Basp1	7.80515447524024e-26	0.921959837452634	0.868	0.549	1.04674926667447e-21
Cenpa	9.39230005064352e-26	0.707151823372302	0.529	0.161	1.2596013597918e-21
Igfbp7	1.31999838500612e-25	-3.16605038416902	0.033	0.548	1.77024983413171e-21
Atp11b	1.66003600690258e-25	0.806290747308337	0.612	0.239	2.22627428885705e-21
Mpeg1	3.32637621126706e-25	0.266516978553227	0.587	0.164	4.46100313693026e-21
Tmem131	3.49917806350251e-25	0.908577436696636	0.479	0.156	4.69274770096321e-21
Clec10a	5.21331111257214e-25	0.97450608932122	0.264	0.047	6.99157153307049e-21
Plet1	5.66549541969235e-25	0.978973310784379	0.744	0.386	7.59799590734941e-21
Phlpp1	6.12401063432862e-25	0.674645054629754	0.405	0.109	8.21291066169811e-21
Vasp	7.64137168026642e-25	0.728373730251537	0.835	0.497	1.02478435604053e-20
Fcgr2b	9.33896853297132e-25	0.964769480226357	0.529	0.169	1.25244906995678e-20
Arl4c	1.16208365345502e-24	0.756821206471988	0.835	0.427	1.55847038764853e-20
AI662270	1.42706785482551e-24	0.580115453400681	0.281	0.052	1.9138407001065e-20
Emilin2	1.67620268675999e-24	0.662486323076524	0.661	0.252	2.24795542321382e-20
Chp1	1.84280536224118e-24	0.801274548594736	0.711	0.344	2.47138627130164e-20
Tnfaip8	2.23562399197078e-24	0.797702042342681	0.413	0.117	2.99819533563201e-20
Serpinh1	2.7321274273206e-24	-2.2114100817784	0.033	0.537	3.66405609277966e-20
Tbc1d9	3.05069953381539e-24	0.658980890649445	0.421	0.118	4.09129314479981e-20
Synj1	3.98332885855074e-24	0.640925904408411	0.405	0.11	5.3420423322024e-20
Sparc	4.38242877994735e-24	-3.53180598155935	0.124	0.578	5.87727523678739e-20
Il1rn	4.60227563204951e-24	0.66270250725481	0.669	0.267	6.17211185014159e-20
Ly86	4.75131361434627e-24	0.548642050657091	0.388	0.092	6.37198668819979e-20
Gnai2	5.02839287772304e-24	0.642394610849216	0.934	0.776	6.74357768831437e-20
Man2b1	9.08586530425777e-24	0.610995349570612	0.678	0.267	1.21850539595401e-19
Rbp1	1.03790711713848e-23	-1.91087201143107	0.058	0.545	1.39193723479441e-19
Ubl3	1.23578701636005e-23	0.749199699989383	0.727	0.357	1.65731396764046e-19
Vdr	1.30054873369124e-23	0.987158419849411	0.488	0.168	1.74416590675332e-19
Cd81	1.59755920936098e-23	-1.126273669762	0.223	0.711	2.142486655674e-19
AF251705	2.55374345997405e-23	0.503732016879596	0.405	0.099	3.42482535417119e-19
Dennd4a	3.09057990953534e-23	0.79122713753571	0.438	0.134	4.14477671667785e-19
Nuak2	4.29788042261312e-23	0.627011506520221	0.339	0.081	5.76388743476646e-19
Map4k4	8.9100669575825e-23	0.813572284844097	0.876	0.541	1.19492907968139e-18
Bhlhe40	1.53187001508167e-22	0.781044879211179	0.901	0.613	2.05439087722602e-18
Phlda1	1.60257279851029e-22	-1.70580675156276	0.248	0.646	2.14921038008215e-18
Cd68	1.67149758045939e-22	0.527682319181701	0.512	0.156	2.24164540515409e-18
Prex1	1.86223907755012e-22	0.609830765358718	0.397	0.106	2.49744882690247e-18
Serpinb9	2.03753019701559e-22	1.39526258356593	0.372	0.107	2.73253174721761e-18
Twf2	2.04123783175162e-22	0.722386353272215	0.364	0.093	2.73750405616209e-18
Gdi2	2.4804592927844e-22	0.94352617978188	0.769	0.483	3.32654395755316e-18
Bmp1	2.48470936284723e-22	-1.75775805445162	0.041	0.514	3.33224372651442e-18
Kdm4a	3.40333674309709e-22	0.899505527613496	0.306	0.073	4.56421490616751e-18
Acss1	3.59810493972359e-22	0.454349455451358	0.264	0.052	4.82541853466331e-18
Agpat4	3.70351517181712e-22	0.724486000596378	0.512	0.181	4.96678419692394e-18
Rgs2	4.40025903616386e-22	0.922404397440469	0.661	0.284	5.90118739339936e-18
Ctsd	4.96248991606727e-22	-1.33690363125971	0.496	0.8	6.65519522643782e-18
Lmna	6.67954484190805e-22	-1.15687676671374	0.595	0.821	8.95793758748288e-18
Rab11fip1	7.86409133844124e-22	0.643570806460774	0.463	0.148	1.05465328939835e-17
Gm11974	8.33985759947263e-22	0.748044077245265	0.488	0.176	1.11845830266527e-17
Smim3	8.70706385074142e-22	0.849128608199071	0.719	0.383	1.16770433302293e-17
Fbln2	1.13329570165749e-21	-2.13568459350974	0.041	0.503	1.51986286549286e-17
Ecm1	1.1807320836577e-21	-1.65913455702639	0.083	0.547	1.58347979739335e-17
Gcnt2	1.21444358226532e-21	0.669801673308498	0.471	0.16	1.62869028817602e-17
Itgal	1.7850916446762e-21	0.344102315527236	0.322	0.071	2.39398640467525e-17
Dck	1.81677676167072e-21	0.678991484968489	0.314	0.077	2.4364793150766e-17
Pmepa1	2.69586770855451e-21	-1.02214193637722	0.579	0.803	3.61542818394245e-17
Nedd4	2.93877022868224e-21	-1.32169200113886	0.025	0.484	3.94118475368575e-17
Vasn	4.51252487126502e-21	-1.57505662632848	0.033	0.492	6.05174710485351e-17
Ctsc	4.81590654812567e-21	0.703827044322127	0.785	0.419	6.45861227169133e-17
H2afz	5.83465958859699e-21	0.718981574481549	0.612	0.264	7.82486197426742e-17
Cldn1	8.24082915930714e-21	1.66987154013623	0.347	0.1	1.10517759855468e-16
Ms4a6d	8.71095844026292e-21	0.344877114451886	0.397	0.103	1.16822663642366e-16
Stat5a	1.57589020948713e-20	0.624732347782821	0.397	0.118	2.11342635994318e-16
Fgfr1	1.85628739393033e-20	-1.72554390536748	0.124	0.547	2.48946702399997e-16
Gna13	1.90245676395889e-20	0.694026586548673	0.744	0.414	2.55138476614527e-16
Cnn3	2.41347935933563e-20	-1.27141800605414	0.033	0.479	3.23671716880502e-16
Tbc1d8	2.75771396919623e-20	0.75086342863966	0.289	0.069	3.69837020408907e-16
Hbegf	5.99812861045732e-20	-1.58858833935237	0.074	0.51	8.04409027948431e-16
Gng10	7.05311634408963e-20	0.864707390760348	0.579	0.262	9.4589343290586e-16
Fermt3	8.13795739032435e-20	0.464346617060349	0.372	0.099	1.0913814656164e-15
Tmem50b	8.36625132570554e-20	0.732850372490017	0.43	0.15	1.12199796529037e-15
H2.D1	8.87222655405242e-20	0.519907373415568	0.992	0.904	1.18985430316397e-15
Mfsd6	1.1733425523669e-19	0.761256518680114	0.347	0.098	1.57356969697926e-15
Cald1	1.49023565208992e-19	-1.38627660304154	0.017	0.453	1.99855503301779e-15
Mcm4	1.52466011998355e-19	0.674166995799302	0.355	0.102	2.04472168690994e-15
Fxyd5	1.7970445501754e-19	0.72825423413115	0.785	0.485	2.41001644624022e-15
Dapk1	2.73433047424218e-19	0.684943256810514	0.438	0.152	3.66701059900619e-15
Elmo1	3.43413225997992e-19	0.54006532273862	0.289	0.069	4.60551477385907e-15
Tm4sf1	3.44413258430184e-19	-2.36445754612948	0.058	0.481	4.6189262088072e-15
Osbpl9	3.89586064457772e-19	0.822254629637544	0.545	0.24	5.22473871044318e-15
Fgl2	7.34282577476152e-19	0.37631123125302	0.463	0.147	9.84746364653267e-15
Gatm	7.34531076884208e-19	0.450428765901483	0.438	0.132	9.85079627209411e-15
Rhog	7.50261967455972e-19	0.618948504342994	0.727	0.392	1.0061763245552e-14
Cyth4	9.84439148460069e-19	0.621360044172462	0.339	0.091	1.3202313419998e-14
Sirpa	1.15013786452881e-18	0.446523585460146	0.512	0.181	1.54244989011958e-14
H2afy	1.15236614188882e-18	0.717150571984166	0.702	0.394	1.5454382328871e-14
Serpine2	1.2324285367708e-18	-2.23797859808787	0.017	0.436	1.65280991066332e-14
Serpinb6a	1.78639230615109e-18	-1.19996790077939	0.05	0.474	2.39573072177922e-14
S100a16	1.80837999294724e-18	-1.29975245719594	0.017	0.432	2.42521840854154e-14
Inpp5d	1.96058209627239e-18	0.346272019178254	0.347	0.09	2.6293366493109e-14
Ikbkb	3.1712096175054e-18	0.653721222387705	0.405	0.137	4.25290921803649e-14
Mkl1	4.74900165401044e-18	0.813819347807015	0.471	0.189	6.3688861181934e-14
Cd47	7.04982507582137e-18	0.678487124843054	0.661	0.346	9.45452040918404e-14
Samhd1	7.54947138348363e-18	0.652196436024596	0.43	0.153	1.01245960723899e-13
Col4a1	7.83493560081739e-18	-2.20186749396207	0.025	0.431	1.05074321342562e-13
Emp1	9.15586882890814e-18	-1.08595855088902	0.479	0.761	1.22789356864487e-13
Pmvk	9.41111129622592e-18	0.675752838113888	0.331	0.097	1.26212413593686e-13
X1810011O10Rik	9.68177888362525e-18	-1.3017729414342	0.025	0.437	1.29842336608298e-13
Gpd1l	1.00912369364426e-17	0.61192634340403	0.281	0.072	1.35333578554631e-13
M6pr	1.05748115657872e-17	0.689558310653652	0.736	0.446	1.41818797908772e-13
Fam49b	1.34203080841615e-17	0.647385489910046	0.57	0.257	1.7997975171669e-13
Aebp1	1.44740710655642e-17	-1.88647343314178	0.033	0.432	1.94111767060282e-13
Gpd2	1.47381144732902e-17	0.648902336046265	0.364	0.119	1.97652853201294e-13
Timp2	1.52747887437306e-17	-1.44918838207815	0.124	0.505	2.04850191842171e-13
Cox17	3.17112574528511e-17	0.506662154189003	0.636	0.309	4.25279673700186e-13
Tnc	3.19081163982832e-17	-2.398842143086	0.058	0.449	4.27919749017376e-13
Fosl1	3.4474313327425e-17	-1.28714802068797	0.025	0.421	4.62335016034097e-13
Actr2	3.59368170155495e-17	0.601182808347873	0.818	0.534	4.81948652995534e-13
Rac2	3.89757144910787e-17	0.429623117495662	0.471	0.158	5.22703307039857e-13
Lrrc8d	4.00181509743171e-17	0.669800127677455	0.446	0.164	5.36683422716567e-13
Evi2a	5.37746609112418e-17	0.520905441702981	0.281	0.072	7.21171977480664e-13
Sdc1	5.49104275832816e-17	-1.38365965345676	0.132	0.522	7.36403744319389e-13
Ftl1	5.80676113184813e-17	0.453409756657965	0.992	0.917	7.78744735392153e-13
Col16a1	5.87951557490747e-17	-1.12011196665501	0.008	0.399	7.8850183375084e-13
Sh3bgrl	7.79255629097807e-17	0.738933143303975	0.653	0.354	1.04505972418307e-12
Nfil3	1.01127374949404e-16	0.616924106497686	0.554	0.257	1.35621922544646e-12
Hspa1b	1.02481537728261e-16	-1.68629618493515	0.099	0.496	1.37437990247371e-12
Psmb9	1.0903526502543e-16	0.781040300772325	0.322	0.097	1.46227193925605e-12
Wwtr1	1.15310254734626e-16	-0.989499784365361	0.017	0.405	1.54642582624607e-12
Laptm4a	1.33800738333416e-16	-0.98547173377561	0.463	0.698	1.79440170178944e-12
Fam117b	1.50384693361916e-16	0.641805483182304	0.38	0.132	2.01680912267665e-12
Psmb8	1.66351799215738e-16	0.738868372784184	0.587	0.287	2.23094397928226e-12
Il2rg	1.75364422388549e-16	0.311063718838668	0.496	0.188	2.35181226865283e-12
Cyr61	1.91302956393158e-16	-1.94512287212363	0.033	0.416	2.56556394818864e-12
Gusb	2.46691323714699e-16	0.656312357767776	0.554	0.249	3.30837734233782e-12
Picalm	2.51021876763266e-16	0.623682154647449	0.818	0.566	3.36645438927217e-12
Pfkp	2.5848997319034e-16	0.812263107967419	0.545	0.263	3.46660903045564e-12
Lamb1	2.91780900267232e-16	-1.09899772522837	0	0.377	3.91307365348385e-12
Hspg2	3.44684929969499e-16	-1.47201972888432	0	0.375	4.62256959582095e-12
Arpc5	4.06230749040703e-16	0.594308939578069	0.793	0.546	5.44796057538487e-12
Cd40	5.71866564097736e-16	0.508088156981367	0.273	0.073	7.66930249111474e-12
Fcgr3	5.78525656801714e-16	0.48430922479146	0.43	0.143	7.75860758336779e-12
Kctd12	6.61763542403882e-16	0.431588160961843	0.595	0.262	8.87491086717846e-12
