p_val	avg_logFC	pct.1	pct.2	p_val_adj
Slk	5.66329369388364e-16	0.668794318546743	0.595	0.272	7.59504317286735e-12
Fam102a	5.78848250779174e-16	0.395551270307765	0.483	0.176	7.7629338911995e-12
Ctr9	6.3215637100836e-16	0.463535404088877	0.336	0.1	8.47784909159311e-12
Avpi1	1.05119222239447e-15	0.533393323168722	0.44	0.156	1.40975388945322e-11
Lmna	1.27076313837311e-15	0.569640819338275	0.897	0.809	1.70422044487218e-11
Lrp1	1.31290055257121e-15	-1.50720602169527	0.19	0.524	1.76073093105325e-11
Ctns	1.33891992881682e-15	0.736077893352359	0.267	0.07	1.79562551653624e-11
Anxa2	1.42895179007765e-15	0.645475351520089	0.871	0.733	1.91636724567313e-11
Fst	1.59624207790046e-15	0.937185327929153	0.526	0.227	2.14072025067231e-11
Dusp10	1.84533989336481e-15	0.751046138031316	0.474	0.188	2.47478533099155e-11
Cd9	1.90401579368813e-15	0.591345276570801	0.836	0.678	2.55347558091515e-11
Tax1bp1	2.39414438362939e-15	0.701538769655586	0.707	0.469	3.21078703288537e-11
Serpinb5	3.4276776474866e-15	0.379352906817921	0.448	0.157	4.59685849304428e-11
Anxa3	5.09580557347174e-15	0.69402536507406	0.716	0.393	6.83398485458295e-11
Ppap2c	5.10832337669295e-15	0.484665666048708	0.586	0.25	6.85077248048291e-11
Grpel2	5.48294429977707e-15	0.350788905920623	0.353	0.112	7.35317660043103e-11
Elovl7	5.84885953265683e-15	0.428493433608311	0.293	0.084	7.84390551924608e-11
Plrg1	6.11564659391208e-15	0.301795521905594	0.293	0.082	8.2016936470955e-11
S100a1	6.92522286891172e-15	0.711819625629492	0.621	0.31	9.2874163894975e-11
Col4a1	1.74701631408211e-14	-2.10696638360107	0.078	0.428	2.34292357881552e-10
Sipa1l3	1.98121636234301e-14	0.394034628686169	0.319	0.099	2.65700926353821e-10
Rgl2	2.69498010764511e-14	0.544980021686256	0.397	0.141	3.61423782236285e-10
Aldh3a2	2.72104760420696e-14	0.508284800660775	0.345	0.113	3.64919694200196e-10
Mad2l2	2.96180257091329e-14	0.428352575017946	0.276	0.078	3.97207342785182e-10
Aebp1	3.33411917629688e-14	-1.643818148967	0.078	0.43	4.47138722733174e-10
Emp3	3.44595147883965e-14	-1.19254606633697	0.078	0.418	4.62136552827186e-10
Sox9	5.22070092111482e-14	0.708282187890571	0.612	0.309	7.00148200530709e-10
Trim16	5.39045898028756e-14	0.385784141883675	0.319	0.102	7.22914453846365e-10
Ktn1	5.79654165607692e-14	0.5905423850188	0.457	0.191	7.77374201496475e-10
Tagln2	6.19062773779082e-14	0.565530672433884	0.888	0.785	8.30225085915127e-10
Fxyd5	6.42035236962934e-14	-1.35237525599528	0.198	0.508	8.61033456290991e-10
Klc3	1.23759826981352e-13	0.595372973227495	0.362	0.127	1.65974303964691e-09
Myo18a	1.40851124036974e-13	0.40607246959506	0.336	0.109	1.88895442445986e-09
Csrp1	1.53539458355347e-13	0.492436381203066	0.431	0.175	2.05911767600356e-09
Rdh10	1.58237111545869e-13	0.569582193197892	0.405	0.154	2.12211790294165e-09
C77080	1.66657249358085e-13	0.461978668307112	0.491	0.209	2.23504037114128e-09
Arhgef5	1.82154099487546e-13	0.31192579443559	0.491	0.198	2.44286862822748e-09
Inppl1	1.85083514442537e-13	0.579440820067738	0.526	0.241	2.48215501218887e-09
Hip1r	2.01545117987655e-13	0.488046377828958	0.362	0.127	2.70292157733244e-09
Mmp19	2.36151023049402e-13	-1.80549900560101	0.043	0.373	3.16702137011553e-09
Tead2	2.60351735070151e-13	0.407025775619198	0.336	0.113	3.49157711902579e-09
Fn1	2.6484921257658e-13	-1.13787379740979	0.224	0.558	3.55189278986451e-09
Id2	2.70737032626968e-13	-1.851221301895	0.138	0.46	3.63085434456027e-09
Hspa1b	3.30394473924343e-13	0.441457692345383	0.81	0.468	4.43092028979936e-09
Itpkc	4.46091186369804e-13	0.66639788428864	0.509	0.232	5.98252890040544e-09
Urah	6.16613287014665e-13	0.423462185207064	0.457	0.177	8.26940079215367e-09
Lgals1	6.84434277899935e-13	-1.06943927591542	0.509	0.689	9.17894810091603e-09
Pdpn	8.19281274477077e-13	-1.34912030411008	0.043	0.364	1.09873811720121e-08
Bid	9.43463816830708e-13	0.41103579508342	0.259	0.074	1.26527932475166e-08
Dusp16	9.89209021243772e-13	0.413224641600505	0.379	0.136	1.32662821839002e-08
Ltbp1	1.19908395250076e-12	0.560224688101807	0.345	0.126	1.60809148869877e-08
Cdc42ep1	1.28909900730452e-12	0.413602770272926	0.371	0.136	1.72881067869609e-08
Srgn	1.29932300338852e-12	-2.65333984325232	0.06	0.38	1.74252207984435e-08
Mrpl38	1.61093077460905e-12	0.463439391007523	0.371	0.138	2.1604192618282e-08
Prss22	2.27030786809795e-12	0.374271214318188	0.362	0.125	3.04470988190616e-08
Chmp2b	2.35012315658368e-12	0.567764371719148	0.543	0.268	3.15175016529437e-08
Xist	2.39400921387202e-12	0.658836062549595	0.853	0.591	3.21060575672376e-08
Col4a2	2.51336082752162e-12	-1.68804708608781	0.06	0.371	3.37066820578925e-08
Ly6e	2.83424452493788e-12	0.457754650137942	0.905	0.792	3.80100533239419e-08
Itga6	3.26273538607262e-12	0.462782552523925	0.517	0.231	4.37565442626199e-08
Isg20	3.40365599908278e-12	0.394941652026098	0.336	0.121	4.56464306036992e-08
Plec	3.4425581114242e-12	0.680146882659902	0.759	0.536	4.61681468323099e-08
Shb	3.47827378337491e-12	0.405468439504414	0.448	0.189	4.66471297088409e-08
Amotl2	3.77848831788261e-12	0.316478051223757	0.379	0.143	5.06733068311237e-08
Shroom3	3.99059943170753e-12	0.44914783830885	0.353	0.128	5.35179289786297e-08
Med31	4.76209871813067e-12	0.298803334641517	0.293	0.094	6.38645059088504e-08
Rac1	4.88778887701226e-12	0.709168938942535	0.733	0.623	6.55501366296114e-08
Slco2a1	5.00934408138581e-12	0.525736566427529	0.414	0.171	6.71803134754651e-08
Smad3	5.05183472873633e-12	0.41188335777579	0.448	0.188	6.77501555470829e-08
Cyb561	5.14267229868671e-12	0.337334888334102	0.259	0.078	6.89683781976875e-08
Col5a2	5.45036914181864e-12	-2.53524995681484	0.034	0.34	7.30949005609297e-08
Rpl18	5.60623469968642e-12	0.517534145280897	0.931	0.792	7.51852135574946e-08
Rpl41	6.54902048424333e-12	0.400218654685591	0.948	0.887	8.78289137141873e-08
Tnc	6.69054080206198e-12	-1.7661344549784	0.138	0.445	8.97268426964532e-08
Hdac6	6.71853908619468e-12	0.540493888127751	0.328	0.115	9.01023276849568e-08
D8Ertd82e	7.46703594982491e-12	0.670987335965461	0.5	0.255	1.00140419123102e-07
Pacsin3	8.04061122211977e-12	0.407469732720619	0.414	0.17	1.07832637099848e-07
Tjp2	1.00130186665358e-11	0.673233783944359	0.5	0.257	1.34284593336912e-07
Ets2	1.01615559019783e-11	0.572860752703633	0.716	0.492	1.36276626201432e-07
Hsdl2	1.05070374333918e-11	0.289234543876159	0.284	0.092	1.40909879019218e-07
Bahd1	1.05143453653791e-11	0.260815327075583	0.371	0.136	1.41007885695099e-07
