p_val	avg_logFC	pct.1	pct.2	p_val_adj
Atox1	1.99473682389354e-12	-0.949564667173315	0.139	0.605	2.67514155452362e-08
Calm1	2.36099684022881e-12	-0.960268245639346	0.444	0.838	3.16633286243085e-08
Zfc3h1	3.09476460923928e-12	1.49320171170227	0.444	0.185	4.1503888174508e-08
Uqcrh	5.16853795861496e-12	-0.808294349913224	0.125	0.597	6.93152625629852e-08
Ppp1ca	5.25631431631777e-12	-0.851605201687358	0.153	0.626	7.04924312961376e-08
Sdcbp	6.71342258671668e-12	-0.926061750177931	0.208	0.68	9.00337103104574e-08
Gnb2l1	7.63124561839721e-12	-0.682230956620955	0.694	0.89	1.02342634988325e-07
Rps28	7.81411710278465e-12	-0.857579590757564	0.111	0.579	1.04795124465445e-07
Rpl11	9.06776298208268e-12	-0.840778176972811	0.403	0.846	1.21607769352711e-07
Rpl35	1.2241724342335e-11	-0.932592950454274	0.042	0.475	1.64173765155055e-07
Srsf11	1.22662076071643e-11	1.17169130162264	0.667	0.449	1.6450211021968e-07
Chchd2	1.63107203294167e-11	-0.829544143825579	0.278	0.734	2.18743070337808e-07
Prdx1	1.7465653499924e-11	-0.892807357117332	0.264	0.712	2.34231879087481e-07
Npc2	1.76822073761235e-11	-0.981565458225758	0.278	0.72	2.37136083121192e-07
Tagln2	1.8971096072298e-11	-0.854001696193514	0.389	0.798	2.54421369425588e-07
Rpl22	1.91028628022907e-11	-0.779299884617261	0.236	0.716	2.56188493041521e-07
Fxyd5	2.35479201464533e-11	-1.0496650752009	0.083	0.506	3.15801157084086e-07
Clic1	2.50371996829116e-11	-0.971029390687377	0.167	0.59	3.35773884947527e-07
Ly6e	2.51292681721349e-11	-1.06035789341955	0.458	0.804	3.37008615456501e-07
Eif1	2.69464025461756e-11	-0.741885200334487	0.444	0.851	3.61378204546761e-07
Sec61b	2.88869453315591e-11	-0.944763574024563	0.097	0.528	3.87402823841539e-07
Neat1	3.08545098579798e-11	1.61343459954832	0.694	0.477	4.13789831705368e-07
Myl6	3.6413627333708e-11	-0.923688326589866	0.153	0.6	4.88343156172358e-07
Dad1	3.65290982117076e-11	-0.867376690695644	0.125	0.577	4.89891736117211e-07
Ctsb	4.12304682242327e-11	-1.08803353891013	0.458	0.832	5.52941809355185e-07
Rpl4	5.00129462592873e-11	-0.74363143921802	0.556	0.856	6.70723622283301e-07
Ctsz	5.17225943920804e-11	-1.25288563212446	0.125	0.563	6.9365171339219e-07
Flnb	5.60623006648055e-11	1.2153173280639	0.694	0.507	7.51851514215707e-07
Ndufa7	6.1519446721235e-11	-0.926236618684097	0.028	0.434	8.25037299978482e-07
Sh3bgrl3	6.18316381790221e-11	-1.02169512570286	0.111	0.538	8.29224099618865e-07
Rpl3	7.01954905276952e-11	-0.85071075903166	0.319	0.756	9.4139172346692e-07
Cox6a1	7.62174216230132e-11	-0.806302115827346	0.278	0.718	1.02215184138623e-06
Pfdn5	8.23577127786073e-11	-0.689433002278345	0.153	0.598	1.1044992860739e-06
Cox5a	8.49366999899046e-11	-1.01584738601488	0.097	0.518	1.13908608356461e-06
Rn45s	9.36278679314414e-11	2.03888717404999	0.417	0.164	1.25564333682856e-06
Rpl37rt	9.46153525795866e-11	-0.799136421219182	0.167	0.631	1.26888649344484e-06
Eif3h	9.93761840014287e-11	-0.890397847986025	0.139	0.571	1.33273400364316e-06
Cotl1	1.20550530156533e-10	-1.00182213481363	0.167	0.595	1.61670315992926e-06
Crip1	1.36252176892774e-10	-1.19523434601754	0.306	0.685	1.82727794430899e-06
Rnasek	1.61996652177333e-10	-0.849578012537708	0.125	0.564	2.17253710235022e-06
Slc20a1	1.62456752468091e-10	1.43987589545865	0.722	0.55	2.17870750734957e-06
Atp5j2	1.85672108846283e-10	-0.787019330938171	0.083	0.501	2.4900486517375e-06
Srp14	2.14414162383649e-10	-0.786566845531937	0.056	0.467	2.87550833172712e-06
Rtn3	2.19540512221934e-10	-0.764405922118199	0.083	0.496	2.94425780940836e-06
Hsp90ab1	2.56346731146611e-10	-0.601740628345661	0.639	0.899	3.4378660114072e-06
Rps27l	2.59745849094245e-10	-0.82192880479157	0.153	0.589	3.48345158220292e-06
Arf4	2.63158978394625e-10	-0.768830248810378	0.278	0.703	3.52922505925031e-06
Fkbp1a	2.83129847946404e-10	-0.809789666494336	0.125	0.538	3.79705439080923e-06
Zc3h11a	3.06133928355706e-10	1.01448416268762	0.681	0.512	4.10556211317837e-06
Myl12a	3.43901217410789e-10	-0.697441210581444	0.417	0.823	4.6120592266961e-06
Eif4a1	3.59947770896779e-10	-0.740349679079771	0.181	0.63	4.82725955549671e-06
Serinc3	5.40070701110748e-10	-0.8173722362442	0.361	0.761	7.24288817259624e-06
Ndufa6	5.81764807455691e-10	-0.85929931407636	0.056	0.45	7.80204783278827e-06
Atp6v0e	5.96934266608317e-10	-0.603012098590279	0.139	0.583	8.00548544948413e-06
Cdc42	6.31577424176215e-10	-0.639970319831214	0.319	0.746	8.47008483562722e-06
Rab7	7.85048801126015e-10	-0.774748765033798	0.194	0.628	1.0528289471901e-05
Col7a1	8.4559372862682e-10	1.18161410876159	0.569	0.306	1.13402574946143e-05
Cox6b1	8.65055734866629e-10	-0.611081487119065	0.153	0.578	1.16012624602964e-05
Ifitm3	8.76565007973053e-10	-1.02103689574016	0.208	0.611	1.17556133219266e-05
Hint1	9.46830766172237e-10	-0.865246479808077	0.139	0.545	1.26979474051359e-05
Npm1	9.5013550063149e-10	-0.711747418060594	0.222	0.678	1.27422671989689e-05
Tmsb10	1.00870624434141e-09	-0.745535549344085	0.167	0.591	1.35277594428626e-05
Pomp	1.1947219395744e-09	-0.761556682968991	0.097	0.502	1.60224159316322e-05
Shfm1	1.21359115163118e-09	-0.638366516583415	0.208	0.654	1.62754709345257e-05
Sep15	1.282677974513e-09	-0.747785171410525	0.208	0.645	1.72019943161939e-05
Hspa5	1.38777711517947e-09	-0.484050777664823	0.403	0.821	1.86114788916719e-05
Rpl27	1.47700665946317e-09	-0.753272675952141	0.167	0.584	1.98081363100606e-05
Sod1	1.95239065401197e-09	-0.875957739420176	0.153	0.549	2.61835110609546e-05
Ctsc	2.00789666628978e-09	-1.23558886107319	0.069	0.442	2.69279021916122e-05
Tceb2	2.01944047164993e-09	-0.705850962466604	0.111	0.525	2.70827161652972e-05
Edf1	2.03072822716404e-09	-0.617620654620152	0.083	0.484	2.72340962544969e-05
Sub1	2.05036802324464e-09	-0.810830232806947	0.097	0.492	2.74974855597339e-05
Tspo	2.05672551808182e-09	-0.744390263952951	0.125	0.532	2.75827459229953e-05
Atp6v1f	2.21754421642776e-09	-0.770313908910012	0.125	0.505	2.97394854865127e-05
Atp5g3	2.35024412205226e-09	-0.639322756150706	0.208	0.628	3.15191239208428e-05
Ddost	2.36044843851766e-09	-0.786111841958472	0.083	0.455	3.16559740089603e-05
Nme1	2.42321671899607e-09	-0.934083581590583	0.097	0.468	3.24977594184563e-05
Eif5a	2.98632820736761e-09	-0.627749131038289	0.264	0.712	4.0049647589007e-05
Atp5d	3.01074027890374e-09	-0.816046061557253	0.278	0.654	4.0377037880378e-05
H2.D1	3.01838605331958e-09	-0.800997712817264	0.667	0.913	4.04795753610689e-05
Rsrp1	3.22900277379928e-09	1.2067986227044	0.667	0.503	4.33041561994222e-05
Rpl14.ps1	3.41572523363731e-09	-0.707313967214402	0.153	0.569	4.580829110831e-05
Ssr4	3.87809050043865e-09	-0.479582727832461	0.181	0.592	5.20090717013827e-05
Tomm6	4.16008079804226e-09	-0.640084842249017	0.042	0.409	5.57908435825448e-05
Ccnl2	4.19842414962327e-09	1.2466053655195	0.667	0.521	5.63050662705977e-05
Atp5c1	4.70193478660362e-09	-0.780610149191505	0.069	0.43	6.30576474231411e-05
Fis1	4.86620216570021e-09	-0.695765853011426	0.083	0.455	6.52606372442055e-05
Arhgdia	5.57756258568893e-09	-0.513488928247811	0.25	0.697	7.48006918366743e-05
Ywhaz	5.84976286636282e-09	-0.72625685752849	0.222	0.631	7.84511698007918e-05
Cox7c	6.02112406828191e-09	-0.805261623713806	0.097	0.463	8.07492948797287e-05
Col17a1	6.67156810924378e-09	1.34756371612625	0.306	0.105	8.94723999130683e-05
Sh2d5	6.86592856116779e-09	1.63629674620255	0.333	0.134	9.20789679338212e-05
Mrpl52	6.89799144599882e-09	-0.883936957641048	0.042	0.392	9.25089632822901e-05
Cox6c	6.98750336647509e-09	-0.801343166331212	0.139	0.515	9.37094076477974e-05
Rabac1	7.10633342097861e-09	-0.807720516024103	0.181	0.575	9.53030375087442e-05
Emb	7.35461121621666e-09	-0.914308225935639	0.069	0.427	9.86326910206816e-05
Prdx5	7.38840892409784e-09	-0.858779349744169	0.056	0.412	9.90859520810761e-05
Calr	7.52444345146606e-09	-0.607396905623858	0.403	0.804	0.000100910311127611
Skp1a	8.73583371945904e-09	-0.772125912653527	0.056	0.415	0.000117156266011665
Ubl5	8.73778708368429e-09	-0.735219330363167	0.056	0.416	0.00011718246257929
Atp5h	9.20170422577738e-09	-0.794070908975852	0.111	0.481	0.0001234040553719
Manf	1.16146578369758e-08	-0.770172445387245	0.153	0.551	0.000155764176251682
Mir703	1.16809176059073e-08	-0.707511751793366	0.083	0.458	0.000156652786012822
Atp5j	1.17799680228119e-08	-0.721276045442254	0.083	0.451	0.00015798115115393
Ifitm2	1.20468689101943e-08	-0.821266370513058	0.056	0.406	0.000161560558954616
Rpl15	1.25281566147089e-08	-0.601202123537099	0.097	0.485	0.000168015108359861
Cd44	1.27797098897478e-08	1.00695299058268	0.778	0.745	0.000171388689331408
Rab1	1.41716422183626e-08	-0.499557810395069	0.208	0.636	0.000190055893790461
Shisa5	1.45766240504002e-08	-0.832894575077193	0.181	0.55	0.000195487105139917
Rpl22l1	1.48215120944386e-08	-0.548759803498218	0.125	0.509	0.000198771298698515
D8Ertd738e	1.55614158161402e-08	-0.521951208615739	0.097	0.472	0.000208694147510256
Cox7b	1.60756577345688e-08	-0.706140511033545	0.097	0.468	0.000215590645878302
Tmem59	1.89219612754777e-08	-0.741277558015542	0.181	0.558	0.000253762422665431
Selk	1.98740988517112e-08	-0.474551051396138	0.208	0.626	0.000266531539700299
Il24	2.09456952562866e-08	0.903282169641581	0.278	0.09	0.00028090271908206
Psmb1	2.15235892516026e-08	-0.618870463492107	0.181	0.575	0.000288652855453243
Dazap2	2.16459323685615e-08	-0.63697766214861	0.153	0.552	0.000290293598994778
Uqcr11	2.18310099730667e-08	-0.722962761814448	0.069	0.415	0.000292775674748798
Slc25a4	2.24191953008126e-08	-0.845337195252745	0.097	0.436	0.000300663828179198
Serbp1	2.25395651537938e-08	-0.519311238751156	0.194	0.588	0.000302278108277529
Mt1	2.31492866472905e-08	-0.810587182684235	0.361	0.733	0.000310455083226813
Nenf	2.5036771141735e-08	-0.782928172090185	0.028	0.345	0.000335768137781808
Id2	2.50808901425264e-08	-1.36897799385037	0.111	0.456	0.000336359817701421
Atp6v1e1	2.59776222957833e-08	-0.563359560851975	0.181	0.573	0.00034838589260875
Cstb	2.90352836102581e-08	-0.639089367836205	0.361	0.741	0.000389392188497171
Tmem176b	2.94353350793891e-08	-0.559691333553024	0.167	0.547	0.000394757278749687
Cox7a2	3.24420416827155e-08	-0.606337402653839	0.083	0.436	0.000435080221006898
Hmgn1	3.43923937800517e-08	-0.661551250779861	0.125	0.499	0.000461236392984274
Tmem176a	3.46390538414564e-08	-0.776166971749698	0.056	0.39	0.000464544351067771
Taldo1	3.5785895949126e-08	-0.809923807782444	0.083	0.428	0.000479924650573729
Snrnp70	4.15599513409009e-08	1.12798956693603	0.639	0.502	0.000557360507432823
Msrb1	4.38439433123726e-08	-0.951687131856648	0.014	0.33	0.000587991123762228
Cd81	4.68671775960546e-08	-0.670233427079058	0.333	0.701	0.000628535718740689
Ndufb5	4.77982584908644e-08	-0.727564310178775	0	0.303	0.000641022444620983
Ube2l3	4.88351206438625e-08	-0.701687389358438	0.014	0.325	0.00065492780295484
Ostc	4.90700073985556e-08	-0.667700337166021	0.069	0.422	0.000658077869222029
Arf1	5.17232876032407e-08	-0.498594205543071	0.208	0.613	0.000693661010047062
Btf3	5.23577865518554e-08	-0.749264792130706	0.028	0.345	0.000702170275446933
Piezo1	6.20868178195804e-08	1.25265062244536	0.653	0.535	0.000832646313778393
Dgka	6.50793906616469e-08	1.73918077790345	0.444	0.253	0.000872779708163346
Clta	6.73214282297127e-08	-0.461805484719705	0.25	0.645	0.000902847673988678
Sdhc	7.73493525357341e-08	-0.632619372372848	0.056	0.383	0.00103733216685673
Brk1	7.73824005058081e-08	-0.736362686580761	0.125	0.478	0.00103777537318339
Ndufa13	7.83108385523591e-08	-0.686876389557796	0.097	0.437	0.00105022665582569
Eef1d	7.89241361926218e-08	-0.644883893288906	0.125	0.486	0.00105845159047925
Sh3bgrl	8.19785746432192e-08	-0.653793207809928	0.056	0.373	0.00109941466454021
Tmed3	9.00656940327498e-08	-0.745888398998575	0.083	0.411	0.00120787102267321
Srgn	9.94157768944965e-08	-2.40908355358287	0.069	0.375	0.00133326498393209
Lgals1	1.01006467482318e-07	-1.05141537438929	0.403	0.688	0.00135459773540536
Sepp1	1.0133872396702e-07	-1.53792710623027	0.028	0.335	0.0013590536271217
Vapa	1.01471953183759e-07	-0.492612888944291	0.139	0.495	0.0013608403641474
Marcksl1	1.02121093419875e-07	-0.624570426463974	0.194	0.564	0.00136954598385394
Zfp706	1.04637681995584e-07	-0.592825564337173	0.056	0.378	0.00140329595324278
Cox17	1.08413774404629e-07	-0.929301896995387	0.028	0.329	0.00145393712854048
Gna13	1.21234670908618e-07	-0.712436209814115	0.097	0.434	0.00162587817155548
Uqcr10	1.22894190110249e-07	-0.741361192632036	0.069	0.385	0.00164813398356855
Pitpna	1.25598921981726e-07	-0.714108764056447	0.139	0.49	0.00168440714269693
Cnbp	1.30513119871291e-07	-0.509680872866767	0.292	0.671	0.00175031145059388
Chp1	1.32771154731375e-07	-0.693390918501615	0.056	0.365	0.00178059395610247
Vmp1	1.3815082212784e-07	0.956630088520557	0.681	0.604	0.00185274067555647
Surf4	1.4538794282718e-07	-0.606780443272942	0.25	0.613	0.00194979770125532
Cap1	1.68403182458546e-07	-0.672597706679836	0.139	0.484	0.00225845507995155
Hsbp1	1.85022776242227e-07	-0.514915153632389	0.111	0.441	0.0024813404521845
Atg9b	1.8597399748922e-07	1.85470284217556	0.292	0.115	0.00249409728032793
Gm1821	1.91968081828682e-07	-0.431859274278114	0.278	0.663	0.00257448394540445
Uqcrfs1	1.98565239662915e-07	-0.593767036160738	0.069	0.393	0.00266295842911935
Ap2s1	2.17727952678891e-07	-0.622828466700423	0.097	0.415	0.00291994957337661
Krtcap2	2.18117489751049e-07	-0.609809145495803	0.083	0.414	0.00292517365505131
Smdt1	2.22545430412309e-07	-0.459318723696759	0.097	0.42	0.00298455676725947
Cd14	2.31634750833766e-07	-2.29376832206162	0.083	0.383	0.00310645364343163
Atp5o	2.38651118708321e-07	-0.610202168460895	0.111	0.457	0.00320055015299729
Ndufa1	2.76657327117055e-07	-0.653625504122522	0.056	0.362	0.00371025141396682
Ndufb11	2.83996637081021e-07	-0.548920115533462	0.056	0.365	0.00380867889989358
Arpc3	3.06923382462499e-07	-0.720071633232678	0.042	0.341	0.00411614948220457
Cct4	3.23174101335591e-07	-0.638202625437796	0.097	0.417	0.00433408787301161
Mydgf	3.36382411502994e-07	-0.561911735019439	0.028	0.318	0.00451122452066665
Banf1	3.41345826039668e-07	-0.504098879005859	0.111	0.445	0.00457778887301798
Tmem123	3.44388854006045e-07	-0.901633465388966	0.069	0.385	0.00461859892107506
Capzb	3.50599660472037e-07	-0.395013279525787	0.153	0.522	0.00470189204659049
Ghitm	3.55705952499219e-07	-0.574434038223628	0.125	0.45	0.00477037252896703
Cebpb	3.66426342170516e-07	-0.519419540743464	0.444	0.782	0.00491414367484879
Rac1	3.6721320447815e-07	-0.4215774833049	0.264	0.635	0.00492469628525647
Tbca	3.7129025801128e-07	-0.533509176730857	0.097	0.426	0.00497937365018928
Taf10	3.7523833760531e-07	-0.496277386556186	0.083	0.422	0.00503232134562482
Eef1g	3.79847502345793e-07	-0.561604283100038	0.194	0.565	0.00509413485395943
Atp1a1	3.93744739976005e-07	-0.386333782916474	0.167	0.523	0.0052805107078182
Hnrnpab	4.37490072511441e-07	-0.493804984477748	0.375	0.744	0.00586717936245093
Map1lc3b	4.57399579760754e-07	-0.538901957023684	0.125	0.466	0.00613418576417147
Gm2a	4.83288432841122e-07	-1.26262447177188	0.042	0.329	0.00648138117283229
Prdx2	5.00283642972312e-07	-0.650777333838769	0.083	0.39	0.00670930393590167
Ppp2ca	5.12505151046163e-07	-0.485451551965965	0.25	0.632	0.0068732065806801
Hnrnpk	5.32876931148458e-07	-0.438879191446296	0.278	0.661	0.00714641252363197
Vamp8	5.58712167758029e-07	-0.298448700983267	0.125	0.488	0.00749288888180293
Lamp1	5.68178072754782e-07	-0.566610970592094	0.347	0.691	0.00761983613371439
Drap1	5.8053894191651e-07	-0.519346485104545	0.111	0.447	0.00778560775004232
Nedd8	5.98569085848077e-07	-0.464725661971225	0.153	0.495	0.00802741001030856
Mrpl33	6.11721839132231e-07	-0.727268156444826	0.028	0.299	0.00820380158460235
Atp5a1	6.53792274089621e-07	-0.398172473079754	0.236	0.632	0.00876800818781591
Ldha	6.71987090281352e-07	-0.651761493794507	0.375	0.734	0.00901201886776322
Higd2a	6.78207936025316e-07	-0.513883798974569	0.069	0.383	0.00909544663003551
Cox5b	6.7955053654368e-07	-0.736199738056287	0.042	0.322	0.00911345224558729
Tcn2	7.15653732444682e-07	-0.491209823838634	0.097	0.419	0.00959763220581563
Spcs1	7.7209466148479e-07	-0.460061203761072	0.097	0.409	0.0103545615051725
Lgmn	7.85087500393266e-07	-1.07691168098152	0.097	0.404	0.0105288084677741
Crem	7.91986095918772e-07	-1.47357351069177	0.028	0.297	0.0106213255323667
H3f3b	7.96837955970124e-07	-0.534307522471983	0.569	0.843	0.0106863938275153
Atp5g1	8.31636826150244e-07	-0.475301368224201	0.056	0.346	0.0111530814755009
Ran	8.33651224628267e-07	-0.443559856768792	0.125	0.462	0.0111800965734897
Atp6v1a	8.36772483746073e-07	-0.55199750835944	0.139	0.468	0.0112219557795186
Rsu1	8.49326151962625e-07	-0.599522592840723	0.014	0.28	0.0113903130239708
Hnrnph1	8.52197031166818e-07	0.868900650600184	0.667	0.577	0.0114288143849782
Cyba	8.90914049305598e-07	-0.669325221124786	0.069	0.368	0.0119480483152374
Dynll1	9.04438716887516e-07	-0.53286717335922	0.208	0.571	0.0121294276321785
Eif2s2	9.23543002810992e-07	-0.371213674636302	0.069	0.388	0.0123856352106982
Rhoa	9.32819620128376e-07	-0.528046818218956	0.139	0.477	0.0125100439255416
Ptms	1.03865725153018e-06	-0.338643349949191	0.236	0.595	0.0139294324002713
Lamtor1	1.04579444026855e-06	-0.649033414849487	0.014	0.272	0.0140251492384415
Vps29	1.06758833957673e-06	-0.299951634985624	0.042	0.331	0.0143174272220636
Prdx6	1.06884562192752e-06	-0.298748259819918	0.181	0.526	0.0143342886356699
Minos1	1.0794105768117e-06	-0.311216551844606	0.167	0.503	0.0144759752456216
Arpc5	1.08312678501886e-06	-0.269989220770454	0.181	0.564	0.0145258133138879
Myeov2	1.13452411337783e-06	-0.405646317599879	0.069	0.384	0.0152151028845101
